ENSG_ID	AltIso_heart	AltIso_brain
750	ENSG00000057757	8.32	33.75
751	ENSG00000057935	6.36	11.69
752	ENSG00000058056	21.18	1.3
753	ENSG00000058063	2.25	1.88
754	ENSG00000058085	0.13	0.07
755	ENSG00000058091	1.7	18.34
756	ENSG00000058262	18.18	15.79
757	ENSG00000058272	4.66	8.61
758	ENSG00000058335	0	25.01
759	ENSG00000058404	17.27	58.84
760	ENSG00000058453	1.06	0.96
761	ENSG00000058600	9.79	4.44
762	ENSG00000058668	12.76	12.85
763	ENSG00000058673	10.43	8.77
764	ENSG00000058729	3.52	4.37
765	ENSG00000058799	2.59	6.11
766	ENSG00000058804	1.16	1.66
767	ENSG00000058866	6.46	4.13
768	ENSG00000059122	5.42	14.3
769	ENSG00000059377	2.21	2.9
770	ENSG00000059378	2.66	1.33
771	ENSG00000059573	2.68	5.88
772	ENSG00000059588	0.82	0.6
773	ENSG00000059691	16.04	11.71
774	ENSG00000059728	1.02	3.23
775	ENSG00000059758	1.55	13.89
776	ENSG00000059804	4.84	21.4
777	ENSG00000059915	0.21	59.61
778	ENSG00000060069	3.22	3.1
779	ENSG00000060138	330.98	22.01
780	ENSG00000060140	0	1.43
781	ENSG00000060237	31.83	47.66
782	ENSG00000060303	1.21	0.21
783	ENSG00000060339	4.87	4.74
784	ENSG00000060558	2.13	2.35
785	ENSG00000060566	0	0.51
786	ENSG00000060642	1.17	3.1
787	ENSG00000060656	3.89	5.51
788	ENSG00000060688	3.54	17.34
789	ENSG00000060709	0	8.09
790	ENSG00000060718	0	0.39
791	ENSG00000060749	1.01	1.27
792	ENSG00000060762	65.05	15.29
793	ENSG00000060971	26.31	14.46
794	ENSG00000060982	1.11	2.42
795	ENSG00000061273	9.11	4.04
796	ENSG00000061455	0.18	0.09
797	ENSG00000061492	0	0
798	ENSG00000061656	0.31	0.64
799	ENSG00000061676	18.24	21.42
800	ENSG00000061794	8.9	13.34
801	ENSG00000061918	3.92	18.65
802	ENSG00000061936	5.3	6.62
803	ENSG00000061938	5.14	32.18
804	ENSG00000062038	0.11	1.14
805	ENSG00000062096	0	0.86
806	ENSG00000062194	8.43	16.59
807	ENSG00000062282	1.8	3.85
808	ENSG00000062370	0.27	0.75
809	ENSG00000062485	80.62	38.51
810	ENSG00000062524	0.08	0
811	ENSG00000062598	4.09	12.87
812	ENSG00000062650	6.5	7.07
813	ENSG00000062716	8.18	16.39
814	ENSG00000062725	1.58	9.22
815	ENSG00000062822	1.21	1.17
816	ENSG00000063015	0	13.16
817	ENSG00000063046	140.43	109.7
818	ENSG00000063127	0.14	0.28
819	ENSG00000063169	1.15	1.53
820	ENSG00000063176	1.3	12.48
821	ENSG00000063177	205.67	284.33
822	ENSG00000063180	5.18	167.19
823	ENSG00000063241	15.11	8.3
824	ENSG00000063244	24.68	23.99
825	ENSG00000063245	71.65	73.2
826	ENSG00000063322	6.92	26.89
827	ENSG00000063515	0	0
828	ENSG00000063601	2.88	2.7
829	ENSG00000063660	36.69	16.44
830	ENSG00000063761	1.75	6.39
831	ENSG00000063854	65.91	52.86
832	ENSG00000063978	6.48	6.5
833	ENSG00000064012	0.92	0.95
834	ENSG00000064042	47.83	34.35
835	ENSG00000064102	0.68	0
836	ENSG00000064115	2.24	5.95
837	ENSG00000064195	0.03	0.07
838	ENSG00000064199	1.8	3.95
839	ENSG00000064201	2.2	0
840	ENSG00000064218	0	0.4
841	ENSG00000064225	4.88	1.03
842	ENSG00000064270	0	0.67
843	ENSG00000064300	6.21	1.71
844	ENSG00000064309	0.41	0.24
845	ENSG00000064313	2.03	2.81
846	ENSG00000064393	17.8	55.98
847	ENSG00000064419	7.94	8.38
848	ENSG00000064489	2.02	4.84
849	ENSG00000064490	8.93	11.3
850	ENSG00000064545	8.58	8.25
851	ENSG00000064601	35.81	25.82
852	ENSG00000064607	13.6	20.96
853	ENSG00000064651	2.26	18.1
854	ENSG00000064652	4.5	6.18
855	ENSG00000064655	0.5	2.24
856	ENSG00000064666	13.7	4.41
857	ENSG00000064687	0.69	0.71
858	ENSG00000064692	0.74	0
859	ENSG00000064703	1.27	1.17
860	ENSG00000064726	25.56	15.61
861	ENSG00000064763	1.11	4.49
862	ENSG00000064787	0	58.72
863	ENSG00000064835	0	0
864	ENSG00000064886	1.84	2.56
865	ENSG00000064932	4.7	4.81
866	ENSG00000064933	1.76	2.14
867	ENSG00000064961	6.59	5.95
868	ENSG00000064989	5.88	1.15
869	ENSG00000064995	5.12	5.14
870	ENSG00000064999	5.12	2.57
871	ENSG00000065000	13.17	17.39
872	ENSG00000065029	9.48	2.56
873	ENSG00000065054	91.97	40.94
874	ENSG00000065057	3.61	5.49
875	ENSG00000065060	3.14	1.46
876	ENSG00000065135	2.72	5.09
877	ENSG00000065150	14.42	15.21
878	ENSG00000065154	9.92	62.9
879	ENSG00000065243	1.26	1.3
880	ENSG00000065268	4.8	8.57
881	ENSG00000065308	2.36	1.28
882	ENSG00000065320	4.04	0.61
883	ENSG00000065325	0.11	1.01
884	ENSG00000065328	0.09	0
885	ENSG00000065357	1.55	3.2
886	ENSG00000065361	0.45	6.68
887	ENSG00000065413	0.58	0.83
888	ENSG00000065427	34.31	21.07
889	ENSG00000065457	0.84	1.51
890	ENSG00000065485	3.75	0.19
891	ENSG00000065491	1.66	4.23
892	ENSG00000065526	1.82	4.54
893	ENSG00000065534	2.26	4.5
894	ENSG00000065548	9.48	23.22
895	ENSG00000065559	3.74	14.24
896	ENSG00000065600	0.38	13.07
897	ENSG00000065613	9.02	7.59
898	ENSG00000065615	3.45	2.85
899	ENSG00000065618	0	0
900	ENSG00000065621	0	0.51
901	ENSG00000065665	0.32	2.98
902	ENSG00000065675	0.09	3.86
903	ENSG00000065717	14.8	5.05
904	ENSG00000065802	7.19	4.39
905	ENSG00000065809	1.09	30.48
906	ENSG00000065833	3.13	4.48
907	ENSG00000065911	12.64	5.5
908	ENSG00000065923	0.55	4.31
909	ENSG00000065970	5.33	5.47
910	ENSG00000065978	71.29	24.51
911	ENSG00000065989	3.41	7.24
912	ENSG00000066027	9.73	4.87
913	ENSG00000066032	0	31.91
914	ENSG00000066044	22.51	14.81
915	ENSG00000066056	9.01	3.05
916	ENSG00000066084	1.75	14.85
917	ENSG00000066117	4.85	9.33
918	ENSG00000066135	2.85	5.81
919	ENSG00000066136	13.91	26.52
920	ENSG00000066185	0.64	2.04
921	ENSG00000066230	0.2	0.21
922	ENSG00000066248	0	121.3
923	ENSG00000066279	0	0
924	ENSG00000066294	0.27	0
925	ENSG00000066322	13.61	112.31
926	ENSG00000066336	10.16	12.43
927	ENSG00000066382	1.3	2.86
928	ENSG00000066405	0	0
929	ENSG00000066422	1.08	3.62
930	ENSG00000066427	2.06	2.51
931	ENSG00000066455	4.73	5.94
932	ENSG00000066468	0	23.13
933	ENSG00000066557	2.49	3.23
934	ENSG00000066583	28.93	6.71
935	ENSG00000066629	7.92	8.49
936	ENSG00000066651	1.09	1.62
937	ENSG00000066654	3.69	4.1
938	ENSG00000066735	0.65	0.43
939	ENSG00000066739	1.39	2.76
940	ENSG00000066777	2.66	3.68
941	ENSG00000066813	0	0
942	ENSG00000066827	0.69	0.45
943	ENSG00000066855	2.11	1.44
944	ENSG00000066923	0.83	12.6
945	ENSG00000066926	4.32	5.96
946	ENSG00000066933	1.63	2.88
947	ENSG00000067048	8.53	4.98
948	ENSG00000067057	86.18	193.98
949	ENSG00000067064	5.75	21.66
950	ENSG00000067066	19.54	2.05
951	ENSG00000067113	22	17.84
952	ENSG00000067141	1.96	18.07
953	ENSG00000067167	12.23	8.45
954	ENSG00000067177	1.85	1.39
955	ENSG00000067182	23.28	13.72
956	ENSG00000067191	1.6	39.03
957	ENSG00000067208	1.24	2.5
958	ENSG00000067221	6.25	13.23
959	ENSG00000067225	274.73	373.07
960	ENSG00000067248	3.56	3.77
961	ENSG00000067334	9.38	11.22
962	ENSG00000067365	3.32	1.96
963	ENSG00000067369	3.18	8.87
964	ENSG00000067445	1.11	4.8
965	ENSG00000067533	10.97	6.57
966	ENSG00000067560	72.2	98.1
967	ENSG00000067596	4.35	6.79
968	ENSG00000067601	0	6.6
969	ENSG00000067646	1.89	0.97
970	ENSG00000067704	15.75	10.22
971	ENSG00000067715	0.08	225.58
972	ENSG00000067798	0.26	5.29
973	ENSG00000067829	15.45	25.76
974	ENSG00000067836	32.32	62.99
975	ENSG00000067840	1.26	100.23
976	ENSG00000067842	0	11.84
977	ENSG00000067900	6.77	3.67
978	ENSG00000067955	5	5.25
979	ENSG00000067992	0.78	1.47
980	ENSG00000068001	21.51	10.35
981	ENSG00000068024	1.36	2.22
982	ENSG00000068079	8.59	5.94
983	ENSG00000068097	1.15	2.73
984	ENSG00000068120	9.6	19.89
985	ENSG00000068137	2.6	1.84
986	ENSG00000068305	17.51	15.86
987	ENSG00000068308	4.71	24.42
988	ENSG00000068323	4.65	12.04
989	ENSG00000068354	4.84	6.19
990	ENSG00000068366	3.79	6.7
991	ENSG00000068383	12.87	5.34
992	ENSG00000068394	7.21	12.08
993	ENSG00000068400	7.5	21.07
994	ENSG00000068438	4.52	5.44
995	ENSG00000068489	0.22	0.45
996	ENSG00000068615	3	10.38
997	ENSG00000068650	11.53	7.65
998	ENSG00000068654	2.43	3.39
999	ENSG00000068697	108.36	50.47
1000	ENSG00000068724	1.57	0.89
1001	ENSG00000068784	1.33	1.15
1002	ENSG00000068793	7.37	9.75
1003	ENSG00000068796	1.49	16.41
1004	ENSG00000068878	11.75	3.76
1005	ENSG00000068885	0.94	2.65
1006	ENSG00000068903	27.72	83
1007	ENSG00000068912	15.42	30.12
1008	ENSG00000068971	10.04	69.15
1009	ENSG00000068976	56.66	22.09
1010	ENSG00000068985	0	0
1011	ENSG00000069011	0	0
1012	ENSG00000069018	0	0
1013	ENSG00000069122	19.78	4.78
1014	ENSG00000069188	0.27	0.97
1015	ENSG00000069206	0	0
1016	ENSG00000069248	1.72	3.05
1017	ENSG00000069275	141.42	227.86
1018	ENSG00000069329	16.66	32.04
1019	ENSG00000069345	35.5	50.9
1020	ENSG00000069399	5.61	3.2
1021	ENSG00000069424	0	29.32
1022	ENSG00000069431	19.15	2.86
1023	ENSG00000069482	0	0.5
1024	ENSG00000069493	0	0
1025	ENSG00000069509	12.61	10.24
1026	ENSG00000069535	54.62	23.96
1027	ENSG00000069667	1.17	1.81
1028	ENSG00000069696	0	0.58
1029	ENSG00000069702	7.5	2.29
1030	ENSG00000069712	0.29	11.68
1031	ENSG00000069764	0	0.54
1032	ENSG00000069812	0	0
1033	ENSG00000069849	16.57	21.29
1034	ENSG00000069869	0.87	0.36
1035	ENSG00000069943	1.56	2.63
1036	ENSG00000069966	2.64	26.21
1037	ENSG00000069974	1.85	0.92
1038	ENSG00000069998	32.12	13.61
1039	ENSG00000070010	19.4	12.13
1040	ENSG00000070018	2.55	2.47
1041	ENSG00000070019	0.23	0.03
1042	ENSG00000070031	0.43	0
1043	ENSG00000070047	5.18	5.73
1044	ENSG00000070061	2.84	5.26
1045	ENSG00000070081	14.86	8.96
1046	ENSG00000070087	9.01	152.81
1047	ENSG00000070159	14.8	3.56
1048	ENSG00000070190	0	0.19
1049	ENSG00000070193	0	0
1050	ENSG00000070214	6.24	61.27
1051	ENSG00000070269	0.11	0.51
1052	ENSG00000070366	3.81	7.01
1053	ENSG00000070367	2.48	3.65
1054	ENSG00000070371	1.06	1.18
1055	ENSG00000070388	0	0.73
1056	ENSG00000070404	6.23	0.32
1057	ENSG00000070413	12.29	30.37
1058	ENSG00000070423	14.15	18.14
1059	ENSG00000070444	1.56	9.23
1060	ENSG00000070476	1.84	2.11
1061	ENSG00000070495	13.34	7.4
1062	ENSG00000070501	5.37	5.54
1063	ENSG00000070526	0.96	0.45
1064	ENSG00000070540	38	6.9
1065	ENSG00000070601	0.26	0.8
1066	ENSG00000070614	6.34	11.18
1067	ENSG00000070669	1.65	17.68
1068	ENSG00000070718	1.94	13.23
1069	ENSG00000070729	0	0
1070	ENSG00000070731	1.19	0.38
1071	ENSG00000070748	0	0
1072	ENSG00000070756	43.74	37.52
1073	ENSG00000070759	0.23	7.21
1074	ENSG00000070761	13.5	20.8
1075	ENSG00000070770	8.73	10.77
1076	ENSG00000070778	6.72	1.07
1077	ENSG00000070808	1.63	322.44
1078	ENSG00000070814	3.74	6.57
1079	ENSG00000070831	80.25	118.91
1080	ENSG00000070882	0.34	1.27
1081	ENSG00000070886	0.09	0.44
1082	ENSG00000070915	0	0
1083	ENSG00000070950	0.25	0.36
1084	ENSG00000070961	1.34	37.16
1085	ENSG00000070985	0	0
1086	ENSG00000071051	26.14	22.88
1087	ENSG00000071054	15.7	59.08
1088	ENSG00000071073	1.16	1.28
1089	ENSG00000071082	2239.86	1678.9
1090	ENSG00000071127	58.22	29.55
1091	ENSG00000071189	17.47	9.44
1092	ENSG00000071203	0	0
1093	ENSG00000071205	13.95	1.48
1094	ENSG00000071242	14.11	9.7
1095	ENSG00000071243	12.49	2.2
1096	ENSG00000071246	3.62	9.69
1097	ENSG00000071282	13.62	2.66
1098	ENSG00000071462	40.12	24.45
1099	ENSG00000071539	0	0.2
1100	ENSG00000071553	33.12	90.67
1101	ENSG00000071564	2.9	2.78
1102	ENSG00000071575	9.88	9.2
1103	ENSG00000071626	33.19	15.55
1104	ENSG00000071655	18.76	13.68
1105	ENSG00000071677	0	0
1106	ENSG00000071794	1.65	4.21
1107	ENSG00000071859	36.73	35.07
1108	ENSG00000071894	0.03	0.04
1109	ENSG00000071909	0	0
1110	ENSG00000071967	17.17	8.04
1111	ENSG00000071991	3.9	1.87
1112	ENSG00000071994	4.23	4.12
1113	ENSG00000072041	0	9.84
1114	ENSG00000072042	3.79	25.26
1115	ENSG00000072062	82.04	68.04
1116	ENSG00000072071	3.31	34.88
1117	ENSG00000072080	0	0
1118	ENSG00000072110	22.73	21.91
1119	ENSG00000072121	1.53	2.74
1120	ENSG00000072133	0.14	0.98
1121	ENSG00000072134	10.09	33.77
1122	ENSG00000072135	6.34	5.16
1123	ENSG00000072163	62.86	10.01
1124	ENSG00000072182	0	1.47
1125	ENSG00000072195	19.03	5.12
1126	ENSG00000072201	3.24	22.12
1127	ENSG00000072210	9.41	11.87
1128	ENSG00000072274	15.93	8.02
1129	ENSG00000072310	2.78	14.51
1130	ENSG00000072315	0	0.72
1131	ENSG00000072364	5.37	5.24
1132	ENSG00000072401	56.74	19.64
1133	ENSG00000072415	1.72	9.01
1134	ENSG00000072422	3.35	2.19
1135	ENSG00000072444	0	0
1136	ENSG00000072501	2.45	2.16
1137	ENSG00000072506	42.16	16.31
1138	ENSG00000072518	7.67	8.82
1139	ENSG00000072571	0.07	0.18
1140	ENSG00000072609	2.65	2.93
1141	ENSG00000072657	0.2	3.78
1142	ENSG00000072682	5.1	1.91
1143	ENSG00000072736	1.12	1.47
1144	ENSG00000072756	4.07	1.8
1145	ENSG00000072778	347.73	27.56
1146	ENSG00000072786	3.06	1.05
1147	ENSG00000072803	13	31.89
1148	ENSG00000072818	1.39	0.67
1149	ENSG00000072832	0.92	85.11
1150	ENSG00000072840	0.99	0.18
1151	ENSG00000072849	6.56	6.53
1152	ENSG00000072858	0.06	2.84
1153	ENSG00000072864	1.98	7.15
1154	ENSG00000072952	2.04	8.31
1155	ENSG00000072954	9.2	13.14
1156	ENSG00000072958	15.18	47.15
1157	ENSG00000073008	8.17	2.85
1158	ENSG00000073009	2.45	6.06
1159	ENSG00000073050	6.42	10.99
1160	ENSG00000073060	3.12	12.19
1161	ENSG00000073067	0	0
1162	ENSG00000073111	1.45	1.26
1163	ENSG00000073169	4.99	3.86
1164	ENSG00000073282	0.29	0
1165	ENSG00000073331	0	0
1166	ENSG00000073350	0.4	0.52
1167	ENSG00000073417	2.27	8.23
1168	ENSG00000073464	5.95	19.93
1169	ENSG00000073536	0.6	1.96
1170	ENSG00000073578	167.81	42.71
1171	ENSG00000073584	30.57	27.67
1172	ENSG00000073598	0.07	0.56
1173	ENSG00000073605	0.14	1.13
1174	ENSG00000073614	3.19	3.71
1175	ENSG00000073670	4.05	10.27
1176	ENSG00000073711	13.57	2.61
1177	ENSG00000073712	30.04	15.55
1178	ENSG00000073734	0	0
1179	ENSG00000073737	0.83	0.37
1180	ENSG00000073754	0.72	0.04
1181	ENSG00000073756	0.22	0.95
1182	ENSG00000073792	4.09	0.05
1183	ENSG00000073803	0	2.75
1184	ENSG00000073849	12.39	15.21
1185	ENSG00000073861	0.07	0.07
1186	ENSG00000073921	20.39	43.01
1187	ENSG00000073969	5.44	115.33
1188	ENSG00000074054	7.67	13.23
1189	ENSG00000074071	7.56	7.8
1190	ENSG00000074181	12.83	11.36
1191	ENSG00000074201	18.69	31
1192	ENSG00000074211	3.12	95.45
1193	ENSG00000074219	40.93	3.94
1194	ENSG00000074266	4.69	5.54
1195	ENSG00000074276	0	0.33
1196	ENSG00000074317	0.15	284.6
1197	ENSG00000074319	29.24	24.4
1198	ENSG00000074356	4.47	6.98
1199	ENSG00000074370	1.54	0.3
1200	ENSG00000074410	0.02	0.12
1201	ENSG00000074416	17.96	36.45
1202	ENSG00000074527	10.63	5.51
1203	ENSG00000074582	8.86	6.85
1204	ENSG00000074590	5.17	19.29
1205	ENSG00000074603	5.99	8.3
1206	ENSG00000074621	0.72	1.03
1207	ENSG00000074657	7.53	7.96
1208	ENSG00000074660	2.06	0.19
1209	ENSG00000074695	9.59	5.5
1210	ENSG00000074696	1.98	17.46
1211	ENSG00000074706	0	12.81
1212	ENSG00000074755	4.45	3.2
1213	ENSG00000074771	0	0
1214	ENSG00000074800	72.13	273.79
1215	ENSG00000074842	28.57	27.96
1216	ENSG00000074855	1.91	5.72
1217	ENSG00000074935	19.26	14.45
1218	ENSG00000074964	15.44	5.44
1219	ENSG00000074966	0.07	0
1220	ENSG00000075035	0.17	6.12
1221	ENSG00000075043	0	24.54
1222	ENSG00000075073	1.01	0.52
1223	ENSG00000075089	2.5	10.28
1224	ENSG00000075131	0.46	2.49
1225	ENSG00000075142	10.04	35.39
1226	ENSG00000075188	1.55	0.75
1227	ENSG00000075213	0.26	1.15
1228	ENSG00000075218	0.2	0.14
1229	ENSG00000075223	3.93	2.5
1230	ENSG00000075234	6.11	2.68
1231	ENSG00000075239	108.72	12.92
1232	ENSG00000075240	4.62	12.39
1233	ENSG00000075275	1.5	0
1234	ENSG00000075290	0	0
1235	ENSG00000075303	2.46	4.69
1236	ENSG00000075336	53.1	14.5
1237	ENSG00000075340	0	10.69
1238	ENSG00000075388	0	0
1239	ENSG00000075391	6	3.26
1240	ENSG00000075407	1.5	1.61
1241	ENSG00000075413	21.89	12.06
1242	ENSG00000075415	317.69	110.08
1243	ENSG00000075420	8.26	0
1244	ENSG00000075426	57.32	23.48
1245	ENSG00000075429	0	1.05
1246	ENSG00000075461	0	7.06
1247	ENSG00000075539	1.67	1.73
1248	ENSG00000075568	4.1	5.38
1249	ENSG00000075618	6.93	122.87
1250	ENSG00000075624	377.87	3277.02
1251	ENSG00000075643	0.12	0.04
1252	ENSG00000075651	5.48	5.34
1253	ENSG00000075673	0.04	0.37
1254	ENSG00000075711	8.02	11.89
1255	ENSG00000075785	103.85	143.65
1256	ENSG00000075790	50.67	30.37
1257	ENSG00000075826	0.74	0.38
1258	ENSG00000075856	6.09	12.84
1259	ENSG00000075884	0.57	0.2
1260	ENSG00000075886	44.38	0
1261	ENSG00000075891	0	0
1262	ENSG00000075914	16.57	11.18
1263	ENSG00000075945	6.01	25.11
1264	ENSG00000075975	7.16	9.97
1265	ENSG00000076003	1.25	4.02
1266	ENSG00000076043	44.74	7.74
1267	ENSG00000076053	2.29	3.15
1268	ENSG00000076067	3.56	2.14
1269	ENSG00000076108	6.37	7.97
1270	ENSG00000076201	5.18	13.9
1271	ENSG00000076242	17.37	4.98
1272	ENSG00000076248	8.36	9.65
1273	ENSG00000076258	1.46	0.31
1274	ENSG00000076321	3.5	3.81
1275	ENSG00000076344	2.7	5.71
1276	ENSG00000076351	0.76	2.14
1277	ENSG00000076356	4.03	10.86
1278	ENSG00000076382	0.23	0.79
1279	ENSG00000076513	3.22	5.25
1280	ENSG00000076554	1.65	21.26
1281	ENSG00000076555	20.55	2.02
1282	ENSG00000076641	0.86	1.78
1283	ENSG00000076650	1.34	2.02
1284	ENSG00000076662	7.32	2.14
1285	ENSG00000076685	11.52	10.94
1286	ENSG00000076706	55.29	43.63
1287	ENSG00000076716	1.87	2.33
1288	ENSG00000076770	2.37	0.15
1289	ENSG00000076826	0.22	5.18
1290	ENSG00000076864	4.5	73.91
1291	ENSG00000076924	5.79	12.53
1292	ENSG00000076928	3.98	2.55
1293	ENSG00000076984	7.2	9.55
1294	ENSG00000077009	178.96	0
1295	ENSG00000077044	3.12	3.26
1296	ENSG00000077063	0.21	3.35
1297	ENSG00000077080	0	41.43
1298	ENSG00000077092	4.26	3.21
1299	ENSG00000077097	11.1	20.43
1300	ENSG00000077147	11.29	17.39
1301	ENSG00000077150	3.71	3.42
1302	ENSG00000077152	3.71	4.59
1303	ENSG00000077232	7.52	8.12
1304	ENSG00000077235	7.74	13.44
1305	ENSG00000077254	3.57	8.29
1306	ENSG00000077264	0	6.32
1307	ENSG00000077274	0.03	0
1308	ENSG00000077279	0	0.86
1309	ENSG00000077312	7.26	11.56
1310	ENSG00000077327	0	0.53
1311	ENSG00000077348	3.67	5.48
1312	ENSG00000077380	30.4	117.59
1313	ENSG00000077420	0.31	0.65
1314	ENSG00000077454	5.74	3.4
1315	ENSG00000077458	0.55	0.52
1316	ENSG00000077463	2.68	3.2
1317	ENSG00000077498	0	0
1318	ENSG00000077514	1.15	1.52
1319	ENSG00000077522	330.44	8.13
1320	ENSG00000077549	71.14	64.61
1321	ENSG00000077585	3.28	5.97
1322	ENSG00000077616	0.05	0.68
1323	ENSG00000077684	6.78	6.86
1324	ENSG00000077721	13.13	1.51
1325	ENSG00000077800	0	0
1326	ENSG00000077809	9.76	10.46
1327	ENSG00000077935	0.03	0.03
1328	ENSG00000077942	54.18	9.06
1329	ENSG00000077943	1.55	0.56
1330	ENSG00000077984	2.39	0.11
1331	ENSG00000078018	1.09	37.82
1332	ENSG00000078043	3.66	5.13
1333	ENSG00000078053	0.46	35.11
1334	ENSG00000078061	15.39	4.85
1335	ENSG00000078070	13.69	9.06
1336	ENSG00000078081	0	0
1337	ENSG00000078098	0.21	0.16
1338	ENSG00000078124	1.17	5.34
1339	ENSG00000078140	9.63	17.87
1340	ENSG00000078142	3.28	5.14
1341	ENSG00000078177	0.2	0.32
1342	ENSG00000078237	4.89	4.27
1343	ENSG00000078246	1.76	4.77
1344	ENSG00000078295	0.12	26.51
1345	ENSG00000078304	14	11.35
1346	ENSG00000078319	3.1	4.48
1347	ENSG00000078328	14.73	52.8
1348	ENSG00000078369	46.02	195.2
1349	ENSG00000078401	1.52	7.6
1350	ENSG00000078487	1.46	1.1
1351	ENSG00000078549	0.33	11.15
1352	ENSG00000078579	0	0
1353	ENSG00000078589	0	0
1354	ENSG00000078596	27.35	20.5
1355	ENSG00000078618	26.35	25.25
1356	ENSG00000078668	120.38	84.62
1357	ENSG00000078674	8.11	7.95
1358	ENSG00000078687	1.59	6.98
1359	ENSG00000078699	0.6	1.64
1360	ENSG00000078725	0	22.43
1361	ENSG00000078747	4.56	10.67
1362	ENSG00000078795	0	0.08
1363	ENSG00000078804	20.9	59.06
1364	ENSG00000078808	45.34	30.89
1365	ENSG00000078814	23.26	2.69
1366	ENSG00000078872	6.96	13.97
1367	ENSG00000078898	0	0
1368	ENSG00000078900	0.11	0
1369	ENSG00000078902	16.75	96.45
1370	ENSG00000078967	10.81	8.89
1371	ENSG00000079101	0	0.45
1372	ENSG00000079102	1.66	3.79
1373	ENSG00000079112	0.03	0
1374	ENSG00000079134	1.82	2.67
1375	ENSG00000079150	0.82	0
1376	ENSG00000079156	0.15	3.47
1377	ENSG00000079215	15.86	105.5
1378	ENSG00000079257	1.35	0.75
1379	ENSG00000079263	0	0
1380	ENSG00000079277	5.03	3.97
1381	ENSG00000079308	42.16	6.16
1382	ENSG00000079313	3.84	8.7
1383	ENSG00000079332	9.69	16.66
1384	ENSG00000079335	0.43	0.59
1385	ENSG00000079385	1.5	0.39
1386	ENSG00000079387	1.06	0.9
1387	ENSG00000079393	15.58	0
1388	ENSG00000079432	6.96	21.34
1389	ENSG00000079435	5.12	16.28
1390	ENSG00000079459	15.65	45.1
1391	ENSG00000079462	1.58	10.69
1392	ENSG00000079482	0.49	2.35
1393	ENSG00000079557	0	0
1394	ENSG00000079616	55.24	53.7
1395	ENSG00000079689	2.46	0.16
1396	ENSG00000079691	1.9	4.9
1397	ENSG00000079739	108.94	21.67
1398	ENSG00000079782	0	0
1399	ENSG00000079785	24.16	30.49
1400	ENSG00000079805	48.49	47.73
1401	ENSG00000079819	11.52	34.98
1402	ENSG00000079841	0.12	11.72
1403	ENSG00000079950	13.21	17.2
1404	ENSG00000079974	0	5.05
1405	ENSG00000079999	19.99	15.13
1406	ENSG00000080007	0.1	0.2
1407	ENSG00000080031	0.03	1.4
1408	ENSG00000080166	0	0.21
1409	ENSG00000080189	4.04	7.45
1410	ENSG00000080200	2.01	1.7
1411	ENSG00000080293	0.06	0
1412	ENSG00000080298	0	1.3
1413	ENSG00000080345	0.93	2.86
1414	ENSG00000080371	37.9	19.61
1415	ENSG00000080493	1.22	10.5
1416	ENSG00000080503	26.84	75.45
1417	ENSG00000080511	0	0
1418	ENSG00000080546	12.95	15.94
1419	ENSG00000080561	0.83	2.14
1420	ENSG00000080572	0	0
1421	ENSG00000080573	1.98	1.41
1422	ENSG00000080603	7.38	8.48
1423	ENSG00000080608	2.27	2.14
1424	ENSG00000080618	0	0
1425	ENSG00000080709	2.32	1.53
1426	ENSG00000080802	5.01	9.54
1427	ENSG00000080815	7.98	29.77
1428	ENSG00000080819	3.3	7.92
1429	ENSG00000080822	18.43	133.56
1430	ENSG00000080823	3.92	3.64
1431	ENSG00000080824	132.79	355.63
1432	ENSG00000080839	0.36	0.22
1433	ENSG00000080845	9.48	28.76
1434	ENSG00000080854	1.71	0.63
1435	ENSG00000080910	0	0
1436	ENSG00000080947	0.23	0.52
1437	ENSG00000080986	0.27	0
1438	ENSG00000081014	0.67	0.82
1439	ENSG00000081019	1.4	3.76
1440	ENSG00000081026	0.83	4.64
1441	ENSG00000081041	4.66	0
1442	ENSG00000081051	0	0
1443	ENSG00000081052	1	0.17
1444	ENSG00000081059	0	0
1445	ENSG00000081087	4.25	3.31
1446	ENSG00000081138	0	0.75
1447	ENSG00000081148	0.02	0
1448	ENSG00000081154	19.44	28.4
1449	ENSG00000081177	2.61	10.52
1450	ENSG00000081181	10.55	17.22
1451	ENSG00000081189	4.13	62.08
1452	ENSG00000081248	0	0.12
1453	ENSG00000081277	0.48	0.22
1454	ENSG00000081307	5.24	8.42
1455	ENSG00000081320	1.71	0.36
1456	ENSG00000081377	4.57	6.74
1457	ENSG00000081386	0.94	2.32
1458	ENSG00000081479	0	2.19
1459	ENSG00000081665	1.34	0
1460	ENSG00000081692	2.46	3.53
1461	ENSG00000081721	1.85	4.29
1462	ENSG00000081760	2.68	9.2
1463	ENSG00000081791	17.46	7.82
1464	ENSG00000081800	0	0
1465	ENSG00000081803	1.78	9.12
1466	ENSG00000081818	0.54	2.76
1467	ENSG00000081842	0.24	23.35
1468	ENSG00000081853	25.65	184.02
1469	ENSG00000081913	0.9	19.42
1470	ENSG00000081923	1.23	0.19
1471	ENSG00000081985	0.07	1.15
1472	ENSG00000082014	22.49	33.8
1473	ENSG00000082068	3.24	4.89
1474	ENSG00000082074	0.58	2.38
1475	ENSG00000082126	0	0
1476	ENSG00000082146	9.95	1.85
1477	ENSG00000082153	12.29	26.53
