HPA_heart HPA_brain HPA_kidney AltIso_heart AltIso_brain GTEx_heart GTEx_brain GTEx_kidney
ENSG00000077942 178.6 12.6 31.2 54.18 9.06 77.3718032836914 1.77631950378418 4.65076875686646
ENSG00000077943 6.7 1.3 8.8 1.55 0.56 1.63080453872681 0.304634988307953 0.226534321904182
ENSG00000077984 2.1 0.4 1.2 2.39 0.11 1.63308227062225 0.235869228839874 0.209566861391068
ENSG00000078018 7.6 172.6 3.9 1.09 37.82 1.84615290164948 114.171768188477 0.492565631866455
ENSG00000078043 10.9 13.2 10.1 3.66 5.13 2.26432538032532 10.3276081085205 10.3198852539062
ENSG00000078053 4.5 46.8 2.3 0.46 35.11 0.357491940259933 8.72424983978271 1.05889678001404
ENSG00000078061 30.4 11.8 30.4 15.39 4.85 20.5762977600098 6.34507751464844 22.5754642486572
ENSG00000078070 27.5 13.7 46.9 13.69 9.06 11.6272878646851 7.77095985412598 9.1614294052124
ENSG00000078081 0.2 0.3 0.5 0 0 0.0580416098237038 0.0418064370751381 0
ENSG00000078098 4.6 1.2 1 0.21 0.16 1.17127239704132 0.507834613323212 1.36873185634613
ENSG00000078124 3.6 12.8 7.2 1.17 5.34 1.65364134311676 4.56485748291016 1.03456246852875
ENSG00000078140 33.5 43 39.1 9.63 17.87 7.57392501831055 31.6348304748535 13.1386842727661
ENSG00000078142 19.2 18.2 28.3 3.28 5.14 3.61208987236023 8.80195808410645 4.58021116256714
ENSG00000078177 1.3 1.9 2.1 0.2 0.32 2.20906615257263 0.67704451084137 0.418880373239517
ENSG00000078237 6.8 10.1 6.1 4.89 4.27 2.14297437667847 2.60162901878357 5.10966396331787
ENSG00000078246 9.3 7.2 12.7 1.76 4.77 32.5274391174316 6.11709690093994 3.10247039794922
ENSG00000078295 0.5 72.5 0.6 0.12 26.51 2.27767062187195 6.88090133666992 15.0029020309448
ENSG00000078304 89.5 54.8 39.9 14 11.35 6.43041849136353 16.362907409668 7.12499141693115
ENSG00000078328 20.6 55.6 0.5 14.73 52.8 0.00400822982192039 51.1690521240234 23.792236328125
ENSG00000078369 86 191.3 104.4 46.02 195.2 44.1345901489258 86.7672576904297 10.0866508483887
ENSG00000078401 1.8 2.8 5.8 1.52 7.6 1.60305941104889 9.0389814376831 7.7492322921753
ENSG00000078487 3.3 4.4 3.8 1.46 1.1 5.42063426971436 2.1532998085022 1.01508939266205
ENSG00000078549 1.7 72.6 0.1 0.33 11.15 1.41337072849274 19.646692276001 0.61131340265274
ENSG00000078579 0.1 0.4 0.1 0 0 0.253052771091461 0.212648168206215 0
ENSG00000078589 0.6 0.2 0.4 0 0 0.17549067735672 0 0.072064034640789
ENSG00000078596 91.4 55.2 18.2 27.35 20.5 67.5706634521484 50.1750335693359 6.72304964065552
ENSG00000078618 47.3 38.8 32.8 26.35 25.25 28.9314384460449 22.2639274597168 104.354263305664
ENSG00000078668 232.1 77.8 86.4 120.38 84.62 22.7471885681152 74.1613998413086 204.34342956543
ENSG00000078674 34.7 40.2 33.2 8.11 7.95 18.6785278320312 22.2555084228516 27.9743843078613
ENSG00000078687 4.8 10.2 3.5 1.59 6.98 3.05389881134033 3.69796466827393 1.68792951107025
ENSG00000078699 4.2 7 5.2 0.6 1.64 8.9047737121582 6.26485252380371 1.93379008769989
ENSG00000078725 1.6 34.3 1.4 0 22.43 0.0161433517932892 20.1375274658203 0.0870076715946198
ENSG00000078747 16.2 20.5 19.1 4.56 10.67 7.12206697463989 11.1992349624634 9.56596946716309
ENSG00000078795 0.1 0.1 0.2 0 0.08 0.143641218543053 0.120706215500832 0.126982197165489
ENSG00000078804 57.4 46 22.3 20.9 59.06 8.92428016662598 38.5815658569336 10.9518260955811
ENSG00000078808 64.2 38.1 77.4 45.34 30.89 34.9620208740234 11.0895557403564 7.7213363647461
ENSG00000078814 45.2 2 0.8 23.26 2.69 2.930419921875 1.56963527202606 2.02501916885376
ENSG00000078898 0 0.2 0 0 0 0 0.00525333778932691 0
ENSG00000078900 0.1 0.1 0.1 0.11 0 0.0150671284645796 0.00474801752716303 0
ENSG00000078902 16.3 61.4 33.9 16.75 96.45 10.7085094451904 20.7256946563721 9.93453121185303
ENSG00000078967 27.1 16.1 15.7 10.81 8.89 4.66232776641846 6.98996114730835 30.9002056121826
ENSG00000079101 0.1 2.4 4.6 0 0.45 0.0600235164165497 0.610679924488068 0
ENSG00000079102 8 5.9 1.9 1.66 3.79 1.15603613853455 3.88869309425354 0.656724870204926
ENSG00000079112 0.4 0.1 0.5 0.03 0 0.0527214258909225 0.107350707054138 0
ENSG00000079134 11.2 17.7 15.1 1.82 2.67 23.6371383666992 18.4599685668945 5.41124868392944
ENSG00000079150 12.3 2.5 7.8 0.82 0 13.4086685180664 0.905557632446289 1.0430760383606
ENSG00000079156 3.3 9.2 2.7 0.15 3.47 0.644406855106354 4.82147312164307 10.9065217971802
ENSG00000079215 18.6 279.3 1.5 15.86 105.5 4.43214225769043 181.365570068359 1.94414830207825
ENSG00000079257 8.5 1.5 14.8 1.35 0.75 40.5010032653809 2.25147891044617 1.10604727268219
ENSG00000079263 0.7 0.8 0.7 0 0 0.155271932482719 0.350664615631104 0.0177114848047495
ENSG00000079277 26.7 18.9 14.1 5.03 3.97 16.7066345214844 5.88584756851196 6.46835231781006
ENSG00000079308 132.3 16.7 85.6 42.16 6.16 51.7731170654297 9.06038761138916 80.1903305053711
ENSG00000079313 8.7 19.5 17.9 3.84 8.7 10.7809343338013 9.65547180175781 3.07549810409546
ENSG00000079332 39.1 38 38.5 9.69 16.66 15.7848787307739 25.0255756378174 20.7779846191406
ENSG00000079335 1.7 1.9 6.6 0.43 0.59 1.61546230316162 1.29834926128387 1.28990256786346
ENSG00000079385 1.8 0.4 21.6 1.5 0.39 1.53122615814209 0.0123989675194025 0.0875186026096344
ENSG00000079387 3.2 4.4 4.4 1.06 0.9 3.09572100639343 2.3622419834137 1.97382974624634
ENSG00000079393 13.9 0.3 0 15.58 0 0.0204840116202831 0.0430333912372589 67.1247100830078
ENSG00000079432 9.1 20.3 15.1 6.96 21.34 22.4387760162354 11.9341764450073 4.71486330032349
ENSG00000079435 11 14.7 3.7 5.12 16.28 1.45069599151611 3.71745038032532 1.77520632743835
ENSG00000079459 54.8 90.8 60 15.65 45.1 21.8211059570312 15.502269744873 22.7237758636475
ENSG00000079462 2.1 18.8 9.5 1.58 10.69 10.1174736022949 17.9414882659912 1.71478164196014
ENSG00000079482 2.6 13.3 4.2 0.49 2.35 2.10674786567688 7.92727994918823 1.23588788509369
ENSG00000079557 0 0 61.3 0 0 0.0155713418498635 0 0
ENSG00000079616 18.3 14 19.4 55.24 53.7 6.29086256027222 9.53842735290527 2.25805616378784
ENSG00000079689 0.9 0.9 1.1 2.46 0.16 0 0.275627791881561 0
ENSG00000079691 2.9 8.8 12.8 1.9 4.9 2.92872500419617 3.97789931297302 0.489241242408752
ENSG00000079739 100.3 20.9 42.2 108.94 21.67 15.0474643707275 13.2510738372803 275.892364501953
ENSG00000079785 63 54.2 56.5 24.16 30.49 16.6864147186279 39.3878135681152 74.935287475586
ENSG00000079805 64.3 35.7 68.9 48.49 47.73 13.0736722946167 8.11609935760498 11.9596767425537
ENSG00000079819 39.9 79.6 23.3 11.52 34.98 31.0416946411133 23.3155632019043 5.71781778335571
ENSG00000079841 0.2 20.9 0 0.12 11.72 0.0373565144836903 5.14754915237427 0.0522961169481277
ENSG00000079950 26.3 37.2 48.7 13.21 17.2 15.0879526138306 21.6689376831055 6.13590097427368
ENSG00000079974 6.7 17.6 13.2 0 5.05 10.7748327255249 10.2997407913208 0.780334115028381
ENSG00000079999 26.5 25.9 26.4 19.99 15.13 15.0063238143921 13.3559732437134 24.0103797912598
ENSG00000080007 0.5 0.1 0.3 0.1 0.2 0.86925733089447 0.401755303144455 0.0849891752004623
ENSG00000080031 1.1 3.6 0.2 0.03 1.4 0.257964581251144 0.391212403774261 0.0662071108818054
ENSG00000080166 0.1 0.9 0.3 0 0.21 0.235112860798836 1.4653308391571 0.0804562270641327
ENSG00000080189 16 17.2 21.2 4.04 7.45 17.5761814117432 11.4381322860718 3.44312024116516
ENSG00000080200 10.4 6.8 8.5 2.01 1.7 2.96825337409973 7.88795328140259 8.06835842132568
ENSG00000080293 0.3 0 4.5 0.06 0 0.356279015541077 0.0427703410387039 0
ENSG00000080298 0.9 5.5 1.8 0 1.3 2.4611554145813 7.57953357696533 0.825536251068115
ENSG00000080345 3.3 7 6.1 0.93 2.86 4.00627994537354 3.09771203994751 6.78781461715698
ENSG00000080371 63.9 32.4 51.5 37.9 19.61 7.84112358093262 16.4018650054932 21.5238399505615
ENSG00000080493 5.6 35.4 99 1.22 10.5 0.0983931571245193 17.4087142944336 0.85665249824524
ENSG00000080503 41.1 68 52.4 26.84 75.45 29.1986865997314 44.7177734375 13.7637710571289
ENSG00000080511 0 0 2.8 0 0 0 0.0174518711864948 0
ENSG00000080546 30.4 21.2 13 12.95 15.94 23.761209487915 29.5787048339844 72.8556518554688
ENSG00000080561 2.6 3.9 5.2 0.83 2.14 3.95782828330994 2.21119141578674 2.38452219963074
ENSG00000080572 0 0 0 0 0 0 0 0
ENSG00000080573 6.9 8.1 1.3 1.98 1.41 4.50942420959473 5.96920728683472 3.58995795249939
ENSG00000080603 10 12.2 13.2 7.38 8.48 9.39984607696533 6.20453834533691 6.21465063095093
ENSG00000080608 8.5 5.6 13.7 2.27 2.14 12.7369785308838 2.17157363891602 4.17277050018311
ENSG00000080618 0 0.1 0 0 0 0.0184280537068844 0.0696855112910271 0
ENSG00000080709 5.6 6.7 3.6 2.32 1.53 0.016631256788969 1.21589159965515 0.230496004223824
ENSG00000080802 10.3 13.3 8.8 5.01 9.54 3.98733139038086 5.08585262298584 5.44165658950806
ENSG00000080815 13.9 36.2 29.6 7.98 29.77 4.51700925827026 8.84632873535156 4.26878070831299
ENSG00000080819 7.1 14.4 6.8 3.3 7.92 6.28862953186035 11.5883483886719 1.75828588008881
ENSG00000080822 46.7 231.8 34.7 18.43 133.56 24.1047878265381 90.813720703125 9.00807189941406
ENSG00000080823 9.4 7.9 10.5 3.92 3.64 4.46462631225586 4.96486663818359 0.228752553462982
ENSG00000080824 233.4 373.6 214.5 132.79 355.63 126.853866577148 445.397857666016 108.657997131348
ENSG00000080839 1.4 1.4 1.6 0.36 0.22 1.84404027462006 0.89426040649414 1.71579790115356
ENSG00000080845 32.6 33.5 15.6 9.48 28.76 13.4551458358765 16.7150955200195 12.6199722290039
ENSG00000080854 9.7 12.2 1.1 1.71 0.63 1.08123540878296 0.466760993003845 0.373275935649872
ENSG00000080910 0 0 0 0 0 0 0 0
ENSG00000080986 0.8 0.4 0.4 0.27 0 0.332255721092224 0.0193295683711767 0.22040069103241
ENSG00000081014 3.3 2.6 2.8 0.67 0.82 2.34974694252014 2.10012149810791 4.52438306808472
ENSG00000081019 3.9 5.3 7 1.4 3.76 5.59830331802368 5.30637407302856 4.42536735534668
ENSG00000081026 2.8 6.2 8.7 0.83 4.64 2.89333057403564 3.70188617706299 0.498361766338348
ENSG00000081041 6.5 3.7 6 4.66 0 2.33274602890015 3.23758912086487 2.24195456504822
ENSG00000081051 0 0.1 16.7 0 0 0.0108657171949744 0.0205443054437637 0
ENSG00000081052 4.6 0.5 10.7 1 0.17 1.78589999675751 0.398027271032333 4.3890438079834
ENSG00000081059 1.8 1.3 1.6 0 0 0.471939206123352 0.373219579458237 0.104922793805599
ENSG00000081087 24.2 22.5 21 4.25 3.31 2.92938923835754 11.142993927002 6.32882118225098
ENSG00000081138 0 2.1 0 0 0.75 0.0146587770432234 1.4239102602005 0
ENSG00000081148 0.1 0.1 0.2 0.02 0 0.0418631993234158 0.021587086841464 0.0625121220946312
ENSG00000081154 66.8 69.7 70.9 19.44 28.4 68.4433975219727 102.223762512207 47.424243927002
ENSG00000081177 8.8 18 12.7 2.61 10.52 5.74914312362671 9.16534900665283 3.8979434967041
ENSG00000081181 1.5 6.1 50.2 10.55 17.22 8.3477554321289 10.323784828186 17.0678768157959
ENSG00000081189 33.9 135 12.6 4.13 62.08 5.13165807723999 3.37233090400696 52.1184844970703
ENSG00000081248 0 0.3 0.1 0 0.12 0.00513152265921235 0.321796387434006 40.7063064575195
ENSG00000081277 0.3 0.3 0.5 0.48 0.22 0.0687736421823502 0.178193986415863 1.11396718025208
ENSG00000081307 19.7 24.5 29.6 5.24 8.42 13.4048137664795 18.1269378662109 14.3427228927612
ENSG00000081320 3.1 3.4 4.6 1.71 0.36 0.604669213294983 1.37064957618713 1.79185211658478
ENSG00000081377 10.1 10.8 13.6 4.57 6.74 3.96556258201599 5.79242277145386 1.17799460887909
ENSG00000081386 3.9 6.3 4.4 0.94 2.32 4.32317924499512 7.1552243232727 2.54003810882568
ENSG00000081479 0.3 4.1 71.7 0 2.19 0.00393250957131386 0.268293082714081 0.0121114337816834
ENSG00000081665 5.7 9 8.9 1.34 0 5.16920375823975 6.35072803497314 1.39651167392731
ENSG00000081692 9 6.1 6.1 2.46 3.53 25.922721862793 6.12665796279907 8.90343570709229
ENSG00000081721 7.7 13.3 10.4 1.85 4.29 10.5320243835449 6.82453393936157 2.82058930397034
ENSG00000081760 5.8 18.5 9.9 2.68 9.2 1.31665277481079 1.84121775627136 0.468396037817001
ENSG00000081791 89.9 29.3 38.5 17.46 7.82 21.3159008026123 8.14595413208008 9.7749080657959
ENSG00000081800 0 0 70.6 0 0 0 0 0
ENSG00000081803 8.4 22.1 31.2 1.78 9.12 3.28672862052917 1.63651239871979 0.593794703483582
ENSG00000081818 1.4 3.6 1.4 0.54 2.76 3.61323952674866 2.55259990692139 0.775964558124542
ENSG00000081842 0 2.6 0.5 0.24 23.35 0.170316219329834 0.783195614814758 0
ENSG00000081853 3.9 5.1 1.1 25.65 184.02 3.087082862854 2.44746160507202 0.180907040834427
ENSG00000081913 2.5 28 3.4 0.9 19.42 2.61331820487976 11.9708137512207 1.17345237731934
ENSG00000081923 4.7 1.1 9.9 1.23 0.19 2.68292808532715 0.387885302305222 0.765847206115723
ENSG00000081985 0.4 2.8 0.4 0.07 1.15 0 0.0471100211143494 1.56927621364594
ENSG00000082014 66.8 58.1 16 22.49 33.8 13.707329750061 30.1233768463135 10.7420501708984
ENSG00000082068 17 14.8 14.5 3.24 4.89 6.70089483261108 4.74656820297241 6.02672624588013
ENSG00000082074 2.1 6.3 3.3 0.58 2.38 0.480583071708679 0.683937788009644 0.0954910218715668
ENSG00000082126 0 0.1 0.1 0 0 0.0120674930512905 0.134997963905334 0
ENSG00000082146 17 14.9 44.6 9.95 1.85 5.6924786567688 11.1238689422607 45.2990036010742
ENSG00000082153 34.3 50.9 54.8 12.29 26.53 9.18240928649902 13.363844871521 19.3661823272705
ENSG00000082175 2.9 0.3 1 0.48 0 9.92188549041748 0.282788574695587 0.356694936752319
ENSG00000082212 39.3 21 14.1 15.91 8.78 3.82792210578918 10.879035949707 8.9813404083252
ENSG00000082213 12.2 11.6 11.1 2.22 4.96 2.37085127830505 10.8566799163818 11.5103940963745
ENSG00000082258 8.9 13.9 9.3 3.18 2.81 9.74125671386719 10.0598297119141 5.45704460144043
ENSG00000082269 5.4 11.1 8 1.81 2.33 2.64080691337585 4.15899229049683 1.73375296592712
ENSG00000082293 0.5 0.7 2.5 0.62 0.43 0.0132610937580466 0.159991860389709 0.229492157697678
ENSG00000082397 7.9 79.3 67.4 3.4 73.19 7.82621049880981 16.3720836639404 3.10565638542175
ENSG00000082438 6.3 6 63 1.94 2.88 3.56270980834961 3.79533290863037 0.95864987373352
ENSG00000082458 9.8 24.3 16.6 1.59 17 5.35049629211426 13.8060922622681 0.442681223154068
ENSG00000082482 0.1 6.4 1.2 0.03 1.39 3.55252814292908 5.06702041625977 0.386305153369904
ENSG00000082497 3.8 4.1 2.8 0.13 2.84 0.255946159362793 6.72945976257324 0.0247300062328577
ENSG00000082512 3.7 2.9 4.4 0.42 0.61 3.6578950881958 3.7807834148407 0.840694785118103
ENSG00000082515 47 14.6 31.3 27.11 10.17 3.41837954521179 5.92321062088013 4.19781494140625
ENSG00000082516 4.9 4.7 4.4 2.36 2.82 3.93386888504028 5.7401123046875 6.10595989227295
ENSG00000082556 0.1 2.3 0 0.04 0.75 0 6.2609190940857 0
ENSG00000082641 306.3 83.4 156.7 231.83 65.22 54.1808395385742 45.8088035583496 327.716888427734
ENSG00000082684 5.9 8.4 3.8 0.76 2.02 0.658445358276367 1.57661938667297 0.0495881736278534
ENSG00000082701 20.1 24.5 12.1 6.35 11.43 4.00105142593384 13.3274688720703 6.02295160293579
ENSG00000082781 58.6 15.3 52.1 27.84 5.95 14.0069160461426 5.23671531677246 6.06412839889526
ENSG00000082805 21.7 13.3 16.6 9.28 7.92 2.75071287155151 6.53069400787354 2.49254560470581
ENSG00000082898 34 44.6 36.8 7.01 9.16 26.5272941589355 20.6718482971191 8.86727905273438
ENSG00000082929 0 0 0.1 0 0 0.0135914804413915 0 0
ENSG00000082996 45.4 89.2 63.6 15.25 41.4 8.8040418624878 23.5515518188477 13.7471265792847
ENSG00000083067 0.3 2.6 14.4 0 1.25 0.905145406723022 0.4735466837883 0.0650875940918922
ENSG00000083093 2.2 3.1 4.9 0.9 1.24 2.10939812660217 2.57474780082703 2.6246702671051
ENSG00000083097 8.1 14.5 9.3 1.2 2.31 5.71812772750854 11.1300611495972 6.23042631149292
ENSG00000083099 25.1 26.6 25.8 14.31 0 2.31007075309753 2.44123721122742 4.24001979827881
ENSG00000083123 19.6 11.7 27.5 6.08 3.46 6.7994909286499 4.8444356918335 3.32984972000122
ENSG00000083168 7 10.2 10.1 2.63 4.84 7.58329200744629 4.17831373214722 5.49635124206543
ENSG00000083290 7.3 17 7.9 4.34 12.15 6.8881983757019 14.2379016876221 2.45869827270508
ENSG00000083307 0 0 4.7 0 0 0.0118973376229405 0 0.0183208491653204
ENSG00000083312 24 23.1 31.9 5.39 3.51 6.90559720993042 8.17739868164062 7.7682375907898
ENSG00000083444 39.4 14 46.3 16.19 10.52 21.5523281097412 5.19224643707275 6.41791105270386
ENSG00000083454 10.3 4.4 0.2 4.83 4.72 0.355516493320465 11.2031860351562 4.97279787063599
ENSG00000083457 23.7 19.2 20.9 0.72 0.93 3.29084968566895 4.57482481002808 1.45885968208313
ENSG00000083520 10 12.7 11.9 1.71 1.83 9.52954387664795 10.4366216659546 11.2758598327637
ENSG00000083544 10.1 6.3 11.2 1.79 1.23 6.34511423110962 4.41344022750854 4.06627988815308
ENSG00000083635 1.2 3.3 2.2 0.67 1.8 1.95717322826385 3.89753460884094 3.79524850845337
ENSG00000083642 7 19.1 12.6 1.47 7.73 4.8703989982605 9.1563024520874 3.73506021499634
ENSG00000083720 226.3 62.2 43.2 39.76 18.84 6.22974443435669 41.7371406555176 13.7312793731689
ENSG00000083750 11.6 21.8 14.8 2.06 8.09 10.1889734268188 17.3327884674072 4.31515502929688
ENSG00000083782 0 0 0 0 0 0.102797165513039 0 0
ENSG00000083799 16.3 22.6 12.5 3.88 5.43 5.68545961380005 16.5333480834961 9.41368675231934
ENSG00000083807 3.8 9.1 9.4 0.77 4.83 1.47416627407074 3.15468621253967 0.275161892175674
ENSG00000083812 2 4.3 3.1 0 0.51 3.89650297164917 2.0957293510437 0.818417608737946
ENSG00000083814 4.9 4.9 3.7 3.07 2.26 5.34502172470093 4.72928237915039 4.07204008102417
ENSG00000083817 2.2 2.1 2.2 0.32 0 2.16995477676392 2.84653854370117 1.74847960472107
ENSG00000083838 4.5 6.3 6.1 1.15 2 12.0733556747437 7.0559663772583 2.3807315826416
ENSG00000083842 2 3.1 1.8 1.04 2.48 1.6555769443512 1.22281014919281 0.306809663772583
ENSG00000083844 2.2 3 3.7 1.14 1.18 1.78486168384552 2.44330978393555 1.32618546485901
ENSG00000083845 274.1 111.4 241.3 230.44 137.11 2137.43286132812 218.765533447266 259.116668701172
ENSG00000083857 17.9 13.5 39.3 2.95 5.21 2.11631917953491 3.00987362861633 0.465270698070526
ENSG00000083896 30.6 34.9 40.6 15.29 25.59 28.1278305053711 13.9550313949585 8.89337635040283
ENSG00000083937 22.1 24.4 26.5 5.09 6.28 14.2275104522705 23.5407409667969 22.8655261993408
ENSG00000084070 13 52.9 9.8 6.1 37.3 5.87453556060791 43.0779991149902 5.12990951538086
ENSG00000084072 30.9 21.6 30.7 7.74 10.34 6.40800762176514 4.03863716125488 6.15316486358643
ENSG00000084073 19.5 18.4 41.9 7.24 8.86 7.47980117797852 15.1000490188599 8.3984088897705
ENSG00000084090 73.8 62.2 67.6 64.34 79.45 17.7760848999023 52.721305847168 76.0528030395508
ENSG00000084092 5.1 4.2 6.7 2.84 4.38 21.2879695892334 13.397406578064 20.4865303039551
ENSG00000084110 0.3 0 0.2 0.03 0 0.138084039092064 0.0124324634671211 0.00675038760527968
ENSG00000084112 10.1 7.9 7.7 1.82 3.49 6.96028470993042 4.17896127700806 3.80230784416199
ENSG00000084207 223.9 87.9 235.6 140.94 104.81 157.445571899414 41.1362228393555 41.0004043579102
ENSG00000084234 207 175 307.5 90.71 106.26 77.4321365356445 119.753005981445 18.779972076416
ENSG00000084444 0.8 19.8 5.3 0.27 18.92 1.38849985599518 15.2323541641235 0.431952953338623
ENSG00000084453 0 21.6 1.2 0 4.95 0.0139157641679049 12.7894191741943 0.00357150775380433
ENSG00000084463 37.9 33 27.5 14.85 30.31 21.8512268066406 38.6575889587402 37.0074234008789
ENSG00000084623 84.8 53.4 82.5 33.06 40.1 119.434677124023 48.2330856323242 68.8482360839844
ENSG00000084628 0.1 7.2 0.1 0 4.96 0 2.87947678565979 4.63007402420044
ENSG00000084636 25 28.4 11.7 1.3 0.76 51.5431098937988 13.1090459823608 1.06366491317749
ENSG00000084652 9.5 10 14 4.69 6.51 21.2644901275635 9.54683589935303 4.99050855636597
ENSG00000084674 2.3 0.1 0.1 0.73 0.05 0.0448111891746521 0.00941406097263098 0.0744818821549416
ENSG00000084676 13.5 26.8 17.3 7.19 13.78 17.6922626495361 25.0045967102051 10.6799716949463
ENSG00000084693 10.2 8.8 22.7 3.41 5.78 7.79461860656738 4.40495824813843 2.67279601097107
ENSG00000084710 3.1 15.6 0.5 1.54 18.14 0.368403166532516 4.18956184387207 0.180777505040169
ENSG00000084731 2.9 85.4 2 1.66 85.95 3.36611795425415 34.2049827575684 0.366975158452988
ENSG00000084733 61.4 75.1 67.4 35.91 60.12 16.2216644287109 40.872730255127 63.6674880981445
ENSG00000084734 0.2 0.6 0.1 0 0.05 12.5161666870117 0.119112096726894 0.0375524461269379
ENSG00000084754 115.3 43.9 96.9 136.88 27.64 63.4452819824219 30.0280094146729 127.93962097168
ENSG00000084764 28 98.7 15.6 23.27 157.98 37.6433906555176 85.2593307495117 41.4824714660645
ENSG00000084774 4.9 6.2 7.1 1.12 2.7 9.9048137664795 5.34190225601196 1.250852227211
ENSG00000085063 350.5 140.8 288.6 49.5 30.45 56.6072807312012 130.411331176758 172.154067993164
ENSG00000085117 18.3 30 27.3 11.49 16.54 4.18528842926025 3.08776164054871 1.75530910491943
ENSG00000085185 2.4 2.8 3.8 1.3 2.49 4.04217720031738 1.05868434906006 0.235618576407433
ENSG00000085265 3.5 0.9 2.2 6.6 0 0.23821248114109 0.050044346600771 0.136948436498642
ENSG00000085274 7.7 7.3 9 2.2 1.94 3.43898010253906 5.19919729232788 4.32341051101685
ENSG00000085276 11.1 2.2 38.3 2.04 0.32 1.35983562469482 1.88368999958038 0.96703314781189
ENSG00000085377 18.9 12.3 10.2 1.16 2.38 5.22723627090454 5.17889738082886 26.4862270355225
ENSG00000085382 4.4 12 7.7 1.63 6.93 4.32022094726562 15.1801118850708 1.63697600364685
ENSG00000085415 10.1 19.4 12.8 3.96 17.68 5.85308218002319 13.4519462585449 7.31629419326782
ENSG00000085433 6.4 41.9 6.7 11.97 137.1 3.65866160392761 35.4430694580078 5.50332498550415
ENSG00000085449 9.3 15.5 14.5 5.48 9.41 9.6628303527832 9.27958393096924 6.15443658828735
ENSG00000085465 0.5 1.6 1.7 0.15 0.83 2.04419231414795 8.95063591003418 0.502053558826447
ENSG00000085491 9.7 3.4 15.1 2.5 0.58 3.10466146469116 1.74352586269379 2.80281281471252
ENSG00000085511 7.4 9.6 8.3 5.23 3.24 10.9731492996216 4.64082717895508 4.22232580184937
