ENSG_ID	Atlas_heart	Atlas_brain	Atlas_kidney
18888	ENSG00000186564	0	0.016	0.052
18889		0	0	0
18890	ENSG00000204779	0	0	0
18891	ENSG00000186790	0.047	0	0.019
18892	ENSG00000137273	0	0.243	0
18893	ENSG00000168269	0	0	3.65
18894		6.793	7.808	5.792
18895		1.401	3.274	1.756
18896		0.144	0.094	0.271
18897	ENSG00000053254	5.897	2.905	2.375
18898	ENSG00000150907	3.294	2.113	3.409
18899		0.895	0.813	0.819
18900		0.016	0.064	0.031
18901		0.639	0.439	0.891
18902		0.18	1.669	0.746
18903	ENSG00000187474	2.674	0.271	0.759
18904	ENSG00000165879	0.38	0.443	0.189
18905	ENSG00000182334	0	0	0
18906		3.378	3.996	3.324
18907		0.009	0	0.018
18908		2.417	3.325	2.134
18909		1.059	0.813	0.552
18910		0.012	0	0.388
18911		0.139	0.162	0.222
18912		0	0	0
18913		0	0.294	0.048
18914		0	0	0
18915		0.164	5.726	0.012
18916		0.151	1.908	0.172
18917	ENSG00000166225	1.626	3.332	1.733
18918	ENSG00000162998	3.967	3.538	3.18
18919		0.141	1.037	0.2
18920		1.037	6.793	1.252
18921	ENSG00000131808	0	0.02	0
18922		0.008	0.048	0
18923		66.662	11.834	13.451
18924	ENSG00000168843	0	3.187	0.015
18925		0.01	0	1.175
18926		1.433	1.106	0.829
18927		2.48	4.023	3.88
18928		9.613	13.754	10.953
18929		0.057	0.107	0.071
18930		3.818	1.713	2.36
18931		18.745	27.772	23.948
18932		18.616	27.582	23.784
18933	ENSG00000180433	0	0	0
18934		5.552	1.604	3.14
18935	ENSG00000171124	0	0	0.496
18936	ENSG00000196371	0.422	0.257	0.515
18937		1.751	8.87	2.407
18938		4.251	6.159	7.202
18939		0.87	0.565	0.419
18940		44.849	32.691	19.347
18941	ENSG00000181803	0	0	0
18942		1.014	16.08	5.288
18943		0.84	13.146	4.344
18944		0.823	13.017	4.327
18945		0.026	2.604	0
18946		3.618	4.787	1.536
18947		4.059	14.269	1.665
18948	ENSG00000155760	4.192	2.017	3.572
18949		21.585	54.242	22.579
18950		0.316	0.663	1.068
18951	ENSG00000171298	0.94	0.356	1.22
18952	ENSG00000171298	0.919	0.348	1.193
18953		3.34	3.373	1.575
18954		1.026	0.288	0.203
18955		0	0	0
18956		70.374	60.701	58.404
18957		0	0	0.037
18958		0.009	10.127	0.009
18959		0.009	10.132	0.009
18960		0.008	9.799	0.008
18961		0.131	8.758	0.645
18962		0.013	7.121	0.375
18963		0.853	3.646	0.015
18964		0.008	5.67	0
18965		0.007	5.018	0.02
18966		0.036	0.135	0.041
18967	ENSG00000215274	0	0	0
18968		0	0	0
18969		0.099	0.072	0.385
18970		0	0	0
18971	ENSG00000170953	0	0	0
18972		0	0	0
18973	ENSG00000224659	0	0	0
18974	ENSG00000198657	0	0	0
18975	ENSG00000181518	0.039	0	0
18976		0	0	0
18977		0	0	0
18978		0.083	0.532	1.669
18979		0.497	0.433	0.573
18980		3.771	3.246	3.788
18981		0.074	0.452	2.242
18982		1.151	1.099	2.449
18983		0.26	0.62	0.336
18984		0	0.925	0.056
18985		0.011	0.35	0
18986	ENSG00000197487	0	0	0
18987	ENSG00000127688	1.884	6.081	0.914
18988	ENSG00000181767	0	0	0
18989	ENSG00000172020	0.204	24.185	0.062
18990		3.799	3.606	3.142
18991		1.029	0.784	0.921
18992		0.251	0.69	0.271
18993		0.25	0.688	0.271
18994		0.252	0.588	0.238
18995	ENSG00000183087	5.532	2.602	2.204
18996		6.51	17.977	0.34
18997		1.908	2.712	4.22
18998	ENSG00000157259	0.877	1.13	1.856
18999	ENSG00000181689	0	0	0
19000		0.49	1.129	0.814
19001		7.513	1.528	4.044
19002	ENSG00000107862	6.119	8.718	6.322
19003		0.287	0.389	0.114
19004	ENSG00000162645	6.968	3.373	5.523
19005		0.392	0.288	0.353
19006		2.346	0.021	2.281
19007	ENSG00000179562	1.557	1.706	2.468
19008		5.424	10.194	7.641
19009		5.451	10.363	7.609
19010		1.724	0.834	2.146
19011		1.596	0.915	2.279
19012		0.071	0.144	0.525
19013	ENSG00000137880	0.052	0.797	0.884
19014		0.015	0.03	0
19015	ENSG00000023909	0.746	1.923	1.52
19016	ENSG00000187210	0.64	0.284	0.227
19017		2.829	0.478	2.666
19018	ENSG00000140297	0	0.034	2.329
19019		13.44	9.725	26.67
19020	ENSG00000196505	1.886	3.832	2.718
19021		0.009	0	0
19022		0	0	0
19023		52.651	42.266	50.941
19024		0	0.223	0.381
19025		0	0	0
19026		0.428	0.72	0.668
19027		9.838	3.752	2.831
19028		2.451	4.49	4.18
19029	ENSG00000142252	0.43	0.291	0.82
19030		0.508	595.007	0.084
19031		0.007	0	0.034
19032		3.24	3.068	3.203
19033	ENSG00000141098	0.345	0.877	0.88
19034		0.074	0.478	0.031
19035		0	0.2	0
19036		1.03	2.064	1.371
19037		1.633	3.704	1.639
19038		9.697	16.359	16.297
19039		1.039	0.688	2.153
19040		0.539	1.502	4.785
19041	ENSG00000204188	0	0	0.019
19042		0	0	1.571
19043		0	0	0.2
19044		0.676	0.269	0.588
19045		0.03	0.122	4.904
19046		3.93	3.67	0.824
19047		0	0	0
19048		0.386	0	0.09
19049		1.033	0.846	4.229
19050		0	0	0.039
19051		0	0	0.035
19052		0	0	0.03
19053		0.535	0.289	0.706
19054		12.251	12.064	13.188
19055		28.138	10.355	10.285
19056		1.838	1.452	1.923
19057	ENSG00000181938	0.896	0.483	0.473
19058	ENSG00000181938	0.772	0.412	0.426
19059	ENSG00000123159	1.475	3.289	3.303
19060		1.055	1.869	1.81
19061		0.195	0.396	0.137
19062	ENSG00000135355	0	0	0
19063	ENSG00000121743	2.281	0	0.153
19064		1.508	0.429	1.593
19065	ENSG00000165474	0.12	2.716	3.438
19066		0	0	0.021
19067		13.905	7.636	21.607
19068	ENSG00000121742	0	14.055	0
19069	ENSG00000121742	0	13.825	0
19070		0.013	0.329	0.077
19071	ENSG00000159248	0.154	0.196	0.058
19072	ENSG00000177291	0	0.024	0.023
19073		0.259	0.895	0.363
19074	ENSG00000138604	3.815	5.207	6.614
19075		3.163	2.417	3.549
19076		0.067	0.032	0.026
19077		0.058	0.146	0.096
19078		3.221	1.193	0.774
19079		0.369	0.039	0.617
19080		0.56	0.713	2.198
19081		1.101	1.063	1.131
19082		0	0.046	0.011
19083	ENSG00000173221	30.934	6.58	30.631
19084	ENSG00000023572	1.424	0.983	0.641
19085		0.121	1.632	0.431
19086		0.226	2.158	0.109
19087	ENSG00000204007	0	0.074	0
19088	ENSG00000224051	0.051	0.086	0.085
19089		13.441	7.377	20.876
19090		89.569	149.378	16.215
19091	ENSG00000149124	0.1	0	26.445
19092		0.349	0.08	1.494
19093		8.202	12.833	11.551
19094		0.722	1.017	0.639
19095		0.523	0.313	0.561
19096	ENSG00000173540	0.382	0.291	0.451
19097	ENSG00000173540	0.363	0.277	0.429
19098		0.177	0.294	0.112
19099	ENSG00000156049	0.704	0.654	0.871
19100		84.304	83.047	31.056
19101		1.466	12.11	0.929
19102	ENSG00000087258	3.044	30.589	0.167
19103		16.571	32.407	10.436
19104		10.594	20.823	6.73
19105		7.209	14.15	4.565
19106		0.668	15.224	0.642
19107		1.076	1.572	1.271
19108	ENSG00000172380	4.105	1.724	8.102
19109	ENSG00000127588	0.076	0.231	0.019
19110	ENSG00000168243	0.052	5.151	0.331
19111		0.1	0.306	0
19112		2.659	5.623	5.228
19113	ENSG00000167195	0.014	0	0.007
19114		0.079	0.064	0.288
19115		0.036	0.13	0.027
19116		9.967	33.85	11.841
19117		0.118	0.115	0.287
19118		0	0	0
19119		0.028	0.014	0.021
19120		4.995	8.713	8.203
19121	ENSG00000125779	4.663	8.425	4.554
19122	ENSG00000116288	41.888	51.569	29.177
19123		0.12	0.319	0.089
19124		0.026	0.999	0.428
19125		2.382	2.42	1.53
19126		3.831	5.556	2.856
19127		1.47	1.69	2.506
19128		1.837	2.192	2.659
19129		0.031	0.016	0.857
19130		0.031	0.016	0.854
19131		0.388	0.715	0.96
19132		0.026	0.993	0.425
19133		3.487	7.364	4.802
19134		23.842	25.78	15.945
19135		3.694	5.419	4.282
19136	ENSG00000179921	0.229	0	0.013
19137	ENSG00000179921	0.212	0	0.012
19138	ENSG00000159592	4.137	3.063	5.519
19139	ENSG00000179399	0.363	6.043	1.018
19140		13.269	4.908	3.24
19141		2.567	7.359	2.767
19142		2.427	7.014	2.645
19143		0.072	0.053	0.306
19144	ENSG00000112293	0.411	1.271	0.68
19145		0.158	33.072	0.602
19146		1.88	107.222	0.721
19147		4.171	6.919	5.363
19148	ENSG00000111231	3.281	2.529	2.375
19149		21.163	0.918	4.317
19150		0.234	0.065	0.032
19151		3.739	5.891	4.538
19152		3.698	5.819	4.482
19153		0	0	1.464
19154		0.469	0.215	0.223
19155		4.166	7.811	3.708
19156		0.803	0.247	1.791
19157		0.042	0	0
19158		1.745	2.302	2.907
19159		0	0	0.02
19160		0.036	0.316	0.106
19161	ENSG00000151025	0.017	3.674	0.006
19162		0.153	0.34	0.055
19163		0.305	0.821	0.204
19164		0.011	2.61	0
19165	ENSG00000170837	0	0.067	0.033
19166	ENSG00000120436	0	0	0
19167		0.022	0.84	0.293
19168		2.098	13.553	26.454
19169		2.066	13.655	26.094
19170	ENSG00000180929	0	0.484	0
19171	ENSG00000112218	0.144	0.19	0.034
19172	ENSG00000171657	0.264	0.027	0.355
19173		0.021	0.89	0.298
19174		0.021	0.888	0.298
19175		0.02	0.688	0.265
19176	ENSG00000165194	0.103	5.566	0.064
19177		0.014	3.11	0.548
19178		0.013	3.097	0.549
19179	ENSG00000198932	3.564	30.368	3.009
19180	ENSG00000198932	3.516	30.071	2.975
19181		0.971	8.741	1.111
19182		0.092	0.042	0.744
19183		0.027	1.684	0.04
19184	ENSG00000204175	0	0.125	0.071
19185		1.178	0.573	0.471
19186	ENSG00000167468	2.353	3.729	2.894
19187		2.068	0.394	1.108
19188		0.675	5.091	1.974
19189		0.238	2.609	4.087
19190		1.574	2.381	1.565
19191		1.433	2.233	1.446
19192		1.36	2.369	1.402
19193		0.156	0.049	0.06
19194		0	0.078	0
19195	ENSG00000177885	9.984	18.951	8.083
19196		0.101	0.022	0.26
19197		0.027	0.947	0.053
19198		3.276	4.265	6.426
19199		0.033	7.963	0.183
19200		0.083	4.224	0.048
19201		0.062	2.32	0.028
19202	ENSG00000149403	0	0.884	0.019
19203		0.048	1.128	0.184
19204	ENSG00000198785	0.091	3.082	0.079
19205		0	0	0.028
19206		0.311	0.422	0.301
19207		0.109	0.122	0.097
19208		1.92	7.641	2.458
19209		0.661	1.85	0.449
19210		0.033	5.606	0.05
19211		0	1.882	0.004
19212		1.739	1.364	2.518
19213		0.028	0.226	0.048
19214		4.354	10.581	4.86
19215	ENSG00000063515	0	0	0
19216	ENSG00000147697	0.144	0.014	0.041
19217		0.161	0.262	0.377
19218		0.01	0.098	0.153
19219		0.009	0.092	0.144
19220		0.431	2.279	0.033
19221		8.187	16.988	7.532
19222		16.179	3.533	2.394
19223		16.262	3.596	2.416
19224		15.891	3.696	2.361
19225	ENSG00000103342	13.075	10.307	9.758
19226	ENSG00000103342	13.07	10.303	9.754
19227	ENSG00000103342	13.029	10.241	9.723
19228		2.907	5.55	2.577
19229	ENSG00000244067	0.129	0	13.514
19230	ENSG00000182793	0	0	0.044
19231		0.251	0.899	0.931
19232		10.042	6.16	14.056
19233		8.37	5.134	11.745
19234		0.811	0.904	0.755
19235		0.012	0.33	0.98
19236		7.842	5.854	9.677
19237		2.084	5.051	1.15
19238		6.584	4.317	3.861
19239		9.357	9.67	6.361
19240		6.629	5.939	5.66
19241		1.239	2.719	1.232
19242		0.272	0.265	0.421
19243	ENSG00000185068	1.997	3.168	1.577
19244		5.339	4.869	8.45
19245		0	0	0
19246		0.724	0.26	0.72
19247		0.037	0	0.021
19248		0.094	0.095	0.191
19249		0.799	1.102	1.537
19250		1.64	3.055	1.734
19251		0.253	0	0.204
19252		1.072	1.284	1.161
19253		0.066	0.024	0.012
19254		5.296	4.721	3.616
19255		0.91	3.28	1.255
19256		2.444	2.037	1.222
19257	ENSG00000151233	2.266	2.162	3.405
19258		4.697	1.791	0.492
19259		0.176	1.328	0.268
19260		5.501	6.322	2.777
19261	ENSG00000197540	0	0	0
19262		0.035	0	0.042
19263		3.602	3.296	2.498
19264		4.21	3.717	2.919
19265		0	0	0
19266		0.698	0.878	2.001
19267		9.614	3.418	4.336
19268		3.054	6.982	4.678
19269		0.014	1.888	0.024
19270		4.812	8.874	3.559
19271		8.28	6.543	7.699
19272		1.366	0.104	0.113
19273		0.112	0.761	0.074
19274	ENSG00000103044	0.031	0.027	0.132
19275		13.797	9.3	8.997
19276	ENSG00000137814	1.535	2.784	1.223
19277	ENSG00000137814	1.654	2.853	1.335
19278		4.205	2.739	3.314
19279		0.874	0.727	0.336
19280	ENSG00000131351	0.141	0.078	0.293
19281		23.989	16.156	9.499
19282		0	0	0
19283		0.005	0.011	0.026
19284		0.096	0.455	0.032
19285		0	0	0
19286	ENSG00000132313	7.263	8.973	4.317
19287		0.645	0.131	0.417
19288		0.546	0.166	0.543
19289	ENSG00000125445	2.345	1.955	1.795
19290		2.131	1.97	3.274
19291		3.742	0.322	0.742
19292		0	0	0
19293		1.348	2.2	1.605
19294		1.72	2.512	2.03
19295		0	0	0
19296		0.239	0.324	0.777
19297	ENSG00000169550	0.011	0.168	2.827
19298		0.427	2.476	0.895
19299		0.005	0.044	4.951
19300	ENSG00000101825	3.097	0.6	5.797
19301		27.72	14.031	5.794
19302		18.88	9.079	4.665
19303		2.89	3.034	2.062
19304	ENSG00000004961	13.986	7.475	6.716
19305		0.187	0.261	0.213
19306		7.15	2.438	1.228
19307		0.119	0.088	0.065
19308		0.119	0.088	0.065
19309		0.077	0.063	0.118
19310		0.508	1.279	0.361
19311		0.111	0.657	0.404
19312		0.11	0.649	0.4
19313		7.075	2.412	1.215
19314	ENSG00000099822	0.104	2.579	0.022
19315	ENSG00000126264	0.111	0.601	0.11
19316	ENSG00000126264	0.11	0.598	0.11
19317		6.303	4.639	8.016
19318		0.042	0	0.105
19319		7.702	8.794	6.561
19320		1.071	1.274	0.536
19321		0.799	0.535	0.759
19322		0.778	0.521	0.739
19323		2.226	3.701	0.35
19324		7.942	16.118	7.612
19325		10.338	10.183	13.985
19326		2.568	1.699	1.435
19327	ENSG00000167220	3.72	9.641	7.111
19328	ENSG00000119431	0.195	0.176	1.691
19329		43.129	25.568	22.596
19330		4.634	2.862	4.254
19331		0.268	0.244	0.576
19332		3.95	5.143	3.426
19333		14.901	4.728	12.694
19334		0.729	1.016	0.705
19335		0.565	0.99	1.244
19336		0	0	0.019
19337		0.066	0.027	0.057
19338		2.963	3.732	2.046
19339		5.643	4.436	9.293
19340		2.018	2.721	1.95
19341	ENSG00000120729	6.255	0.717	0.114
19342	ENSG00000114315	2.194	1.043	6.048
19343		0.035	0.018	0.057
19344		14.245	10.561	7.431
19345		0	0.332	0.014
19346	ENSG00000179111	0.582	0.091	0.756
19347	ENSG00000168517	0.098	0.285	0.139
19348		8.693	3.375	1.318
19349		1.723	0.597	1.704
19350		0.772	2.423	1.31
19351		2.629	4.64	2.664
19352		1.668	0.922	2.125
19353		2.174	0.585	0
19354		1.92	0.447	0
19355		0.55	3.44	1.531
19356		2.114	3.06	1.835
19357		6.11	6.714	27.151
19358	ENSG00000214511	0.19	0.387	0.441
19359		10.738	36.11	11.505
19360		0.192	1.288	1.355
19361		7.846	8.875	5.924
19362		5.358	6.205	4.547
19363		16.43	17.909	16.445
19364		35.778	12.452	15.617
19365		16.083	8.702	13.812
19366	ENSG00000184357	3.752	0.528	0.399
19367	ENSG00000184825	0.51	1.295	0.127
19368		0.952	0.887	0.316
19369	ENSG00000158373	9.287	15.519	17.88
19370		2.254	2.379	0.259
19371	ENSG00000197459	0.175	0.357	0.218
19372		5.46	2.775	3.14
19373	ENSG00000197903	1.455	0.924	0.317
19374		0.366	0.165	0.242
19375		0	0	0
19376		0.782	0.238	0.155
19377		0.351	0.079	0
19378		1.165	2.368	2.318
19379		7.477	16.817	10.51
19380		0	0	0
19381		0	0	0
19382		1.222	2.299	7.605
19383	ENSG00000010818	4.482	11.425	2.414
19384	ENSG00000127124	0.407	1.242	0.194
19385		0.073	0.037	0.103
19386		28.232	34.393	5.509
19387		26.248	31.976	5.122
19388		25.632	31.226	5.001
19389		2.925	1.603	0.149
19390		0.419	0.049	0.012
19391		0	0	0
19392		30.179	17.256	49.646
19393		123.035	40.42	75.992
19394		1.607	2.29	2.95
19395		0.792	1.826	4.287
19396	ENSG00000196126	1.392	4.262	4.285
19397		0.035	0.048	0.012
19398		0.86	0.312	0.866
19399		0.852	0.309	0.857
19400	ENSG00000236406	0.262	0.476	0.309
19401		0.611	1.879	1.453
19402		2.949	4.818	3.635
19403		12.952	9.673	15.541
19404		12.549	9.372	15.057
19405		0.973	0.829	1.733
19406		1.427	2.224	0.928
19407		1.404	2.359	0.912
19408		1.315	2.05	0.855
19409		20.737	21.422	18.492
19410		4.361	60.023	5.471
19411		1.322	0.99	4.082
19412		0.291	5.755	0.174
19413		2.674	17.497	5.935
19414		8.563	6.451	12.925
19415		3.03	4.176	3.945
19416	ENSG00000182952	7.048	3.042	5.869
19417		2.157	6.63	7.753
19418		0.883	1.353	1.417
19419		0.685	0.208	0.115
19420		0.645	0.196	0.108
19421		0.636	0.193	0.106
19422	ENSG00000103415	20.957	17.205	14.664
19423	ENSG00000103415	20.694	16.946	14.49
19424		1.973	3.848	2.225
19425		0.778	3.571	1.396
19426		1.764	3.522	1.99
19427		0	0.141	1.094
19428	ENSG00000150540	1.583	0.376	3.557
19429	ENSG00000177733	4.335	4.84	2.825
19430		4.574	3.556	3.962
19431		33.842	16.613	25.443
19432		14.125	10.495	12.997
19433		59.378	68.577	51.573
19434		9.094	9.558	13.601
19435		89.555	88.761	69.112
19436		88.464	88.048	68.314
19437		23.478	24.152	23.453
19438		23.055	23.665	23.005
19439		26.63	25.562	25.037
19440		45.153	53.773	39.808
19441		10.601	9.75	7.971
19442	ENSG00000214753	60.53	55.199	53.985
19443		0.201	0.505	0.459
19444		1.961	4.665	0.288
19445		0	0.16	0.029
19446		0.008	0	1.208
19447		0.007	0	1.031
19448		0.337	0.024	2.373
19449		0	0	10.402
19450	ENSG00000123388	0	0	0.018
19451	ENSG00000123407	0	0	0
19452	ENSG00000123364	0	0	0
19453		0.018	0	0.752
19454		0.016	0	0.984
19455		13.93	20.341	16.664
19456		0.703	0.467	7.525
19457	ENSG00000163106	2.863	4.059	1.722
19458		8.985	40.166	10.234
19459		0.084	0.593	0.328
19460	ENSG00000166189	0.331	0.215	0.301
19461		0.678	0.797	0.411
19462	ENSG00000172987	0.116	4.475	0.24
19463	ENSG00000172987	0.11	4.237	0.227
19464		0.539	1.473	0.899
19465		0.505	1.231	0.286
19466		0	0.141	0
19467	ENSG00000134489	0.025	0.031	0.051
19468	ENSG00000135116	0	0.054	0
19469	ENSG00000197915	0.341	0.315	0.894
19470		0.071	2.113	1.722
19471	ENSG00000230989	12.175	23.864	14.403
19472	ENSG00000117594	3.901	1.645	0.554
19473		0.011	0.525	0.101
19474		0.312	0.835	1.324
19475		0.221	0.15	0.256
19476		0.096	0.107	0.078
19477	ENSG00000099377	0.227	0.12	1.021
19478	ENSG00000103160	2.315	5.04	2.313
19479	ENSG00000103160	2.262	4.927	2.219
19480		0.02	0.379	0.283
19481		0	0	0
19482		0	0	0
19483		1.535	1.431	2.833
19484		0.087	0	0.11
19485		267.28	397.51	174.235
19486		307.607	417.458	140.592
19487		0.381	0.399	0.843
19488		0.466	0.334	0.15
19489		2.087	1.121	1.169
19490		30.285	11.715	10.175
19491		258.67	392.711	194.629
19492		34.043	8.422	2.565
19493	ENSG00000197723	0	0	0.06
19494		1.822	2.673	1.982
19495		2.343	0.133	0.764
19496		0.458	0.882	1.007
19497		3.259	3.394	4.834
19498		3.182	3.315	4.721
19499		2.651	2.761	3.932
19500		26.906	34.744	19.07
19501		24.687	31.878	17.497
19502		0	0	0
19503		0.044	0.687	0
19504	ENSG00000179546	0	0.067	0.013
19505	ENSG00000102468	0.037	1.903	0.062
19506		0.776	0.204	0.913
19507		0	0.02	0.029
19508		0.343	0.318	0.048
19509	ENSG00000148680	0.057	0.782	0
19510	ENSG00000148680	0.056	0.759	0
19511		0.11	0.134	0.145
19512		2.476	0.045	0.117
19513	ENSG00000169495	0.115	0.018	0.132
19514		1.594	4.055	2.379
19515	ENSG00000188996	0	0	0.108
19516		2.779	0.249	5.981
19517		1.888	0.166	4.168
19518		0.01	0.254	0.105
19519	ENSG00000198331	0.772	1.569	1.003
19520		6.737	9.131	8.114
19521		7.734	9.107	6.718
19522	ENSG00000108622	0.584	0.719	0.367
19523	ENSG00000108622	0.58	0.696	0.4
19524		0.143	0.024	0.182
19525		0.178	0.936	0.704
19526		2.339	0.82	1.809
19527		4.091	1.857	2.833
19528		28.345	10.704	24.786
19529		13.085	10.946	8.583
19530		1.372	1.881	2.209
19531		0	0.066	0.024
19532		0.068	0.191	0.085
19533		2.73	1.606	3.821
19534		6.311	4.472	3.223
19535		37.87	8.678	13.573
19536	ENSG00000206013	0.076	0	0
19537		0.087	0.089	0.058
19538		0.04	0.062	0
19539	ENSG00000234829	0	0	0
19540	ENSG00000188379	0	0	0
19541	ENSG00000236637	0	0	0
19542	ENSG00000147873	0	0	0
19543		24.534	11.278	6.892
19544	ENSG00000177047	0	0	0
19545		3.538	2.484	2.581
19546		2.433	3.058	3.694
19547		2.344	2.946	3.56
19548		4.409	6.146	7.462
19549		4.319	6.021	7.311
19550		0.204	0.666	0.06
19551		9.567	0.16	1.075
19552		5.936	0.342	0.983
19553		9.486	4.034	10.805
19554	ENSG00000099769	0	0	0
19555		0.17	0.24	0.15
19556		0.109	1.955	1.389
19557	ENSG00000140749	1.487	1.659	1.244
19558		0.082	0.667	0.155
19559		0.047	0.019	0.079
19560	ENSG00000163501	0	0	0.092
19561		1.754	0.324	1.104
19562		0.295	0.328	0.189
19563		0.979	2.235	0.602
19564		0.513	0.77	0.568
19565		0.685	0.282	0.672
19566		0.651	0.261	0.64
19567		0.708	0.785	0.728
19568		1.464	0.979	1.428
19569	ENSG00000096996	0.09	0.061	0.05
19570	ENSG00000169194	0	0	0
19571	ENSG00000164136	0.211	0	0.076
19572		1.239	0.282	0.219
19573	ENSG00000124391	0	0	0
19574	ENSG00000112116	0	0	0
19575		0.32	0.222	0.489
19576		0.314	0.218	0.48
19577		0.877	1.834	2.896
19578	ENSG00000137496	0.369	0.749	1.134
19579		0.329	0.043	0.035
19580	ENSG00000142224	0	0.037	0.018
19581		0	0	0.014
19582	ENSG00000139350	1.023	0.686	1.388
19583		0.846	0.756	0.139
19584		0.811	0.724	0.133
19585		2.739	2.38	0.853
19586	ENSG00000169306	1.106	7.156	0.104
19587		0.228	0.074	0.127
19588	ENSG00000103522	0.023	0.174	0.023
19589		0.013	0	0
19590		0.639	0	0
19591	ENSG00000182393	0	0.044	0
19592		13.307	3.051	50.922
19593	ENSG00000137033	13.544	2.852	1.073
19594	ENSG00000104951	0	0.105	0.072
19595		0.132	0.344	0.009
19596		1.546	1.058	0.11
19597		31.601	19.766	27.025
19598		0.014	0.071	1.639
19599		0.275	2.239	0.93
19600		4.244	5.171	8.626
19601		10.038	11.765	8.581
19602		7.186	3.938	5.273
19603		2.222	3.624	2.287
19604		22.825	16.175	18.185
19605		22.587	15.997	17.985
19606		0	0	0.018
19607		4.38	6.171	3.761
19608		5.446	3.697	4.506
19609		1.72	3.628	3.041
19610	ENSG00000148798	0	12.297	0
19611		7.344	1.747	15.67
19612		0	0	0
19613		0.429	0.977	0.486
19614		0.424	0.973	0.48
19615	ENSG00000153487	0.876	1.17	0.752
19616		1.049	1.599	1.607
19617		1.226	4.641	1.784
19618		0.063	0.16	0.125
19619		3.947	7.725	1.852
19620		1.537	6.819	1.015
19621		1.118	4.718	0.743
19622		0.092	0.136	0.29
19623		1.792	0.716	0.98
19624		0	0.013	0.071
19625		0	0.013	0.069
19626		0.839	2.672	1.52
19627		0.782	2.455	1.475
19628		0	0	0
19629	ENSG00000120211	0.03	0.123	0.03
19630	ENSG00000120210	0	0	0
19631		0.486	0.75	0.697
19632		2.107	2.206	1.46
19633		1.154	1.308	1.126
19634	ENSG00000143493	0.932	0.843	0.621
19635		2.511	2.72	7.82
19636		2.284	2.46	7.073
19637		2.812	2.893	2.573
19638		7.206	9.068	12.428
19639	ENSG00000197429	0.257	0.558	0.722
19640		0.398	0.31	0.303
19641		0.269	4.944	1.721
19642	ENSG00000160051	0.171	0.545	0.429
19643	ENSG00000184345	0	0	0
19644		0	0.131	0.086
19645	ENSG00000214686	0	0	0.043
19646		2.24	4.705	2.817
19647	ENSG00000214216	0	0.257	0
19648		28.961	8.308	23.509
19649		3.658	0.722	17.291
19650		0.08	0.006	0.04
19651		1.129	1.148	1.768
19652		4.024	0.618	0.919
19653		0.62	0.859	1.095
19654		0.394	0.309	0.595
19655	ENSG00000168264	4.439	5.419	4.375
19656		0.038	0.115	0
19657		6.03	0.294	2.338
19658		4.071	5.705	4.239
19659	ENSG00000159556	0	0.042	0
19660		0.015	0.338	0.008
19661	ENSG00000063241	0.899	0.789	1.891
19662		0.072	0.145	0.386
19663		5.216	15.649	5.828
19664		0.829	1.332	1.995
19665		13.483	9.639	25.886
19666		13.319	9.508	25.418
19667		5.125	1.22	0.534
19668		18.502	10.344	14.481
19669		116.07	15.755	44.523
19670		114.932	15.609	44.114
19671		114.324	15.526	43.866
19672		11.01	0	0.049
19673		0.7	0.603	1.118
19674		0.265	0	0.108
19675		0.497	0.1	0.11
19676		1.492	1.895	2.906
19677		3.538	7.012	6.944
19678		0.679	1.583	1.648
19679		0.914	7.01	1.622
19680		5.855	13.113	9.017
19681		4.76	7.573	10.635
19682		0	0	0.01
19683	ENSG00000205730	5.938	3.028	3.723
19684		9.007	16.906	6.482
19685		5.419	6.025	6.247
19686		14.138	9.94	36.826
19687	ENSG00000184916	0.319	0.458	0.086
19688	ENSG00000162434	31.082	19.766	25.586
19689		0.36	0.788	0.099
19690	ENSG00000140044	8.672	4.426	2.677
19691	ENSG00000140044	8.653	4.417	2.671
19692	ENSG00000140044	8.206	4.189	2.533
19693		3.094	4.597	4.381
19694		6.715	6.425	8.343
19695		0.104	0.361	0.206
