ENSG_ID	HPA_heart	HPA_brain	HPA_kidney
16783	ENSG00000197323	7.3	12.2	13
16784	ENSG00000197324	41.1	21	54.6
16785	ENSG00000197329	5.9	14.2	9.4
16786	ENSG00000197343	19.7	22.9	29
16787	ENSG00000197345	81.1	30	44.9
16788	ENSG00000197353	0.3	0	0
16789	ENSG00000197355	6.3	7.4	8.9
16790	ENSG00000197360	0.4	2	2.4
16791	ENSG00000197361	11.5	0.9	0.8
16792	ENSG00000197362	1.2	3.8	2.3
16793	ENSG00000197363	2.6	5.8	4.5
16794	ENSG00000197364	0	0	0
16795	ENSG00000197372	2	8.5	4.1
16796	ENSG00000197375	4.9	6	28.4
16797	ENSG00000197376	0	0	0
16798	ENSG00000197380	8.5	21.5	3.2
16799	ENSG00000197381	6.4	11.4	4.7
16800	ENSG00000197385	0.2	0.3	1.2
16801	ENSG00000197386	5.7	15	13.8
16802	ENSG00000197403	0	0	0
16803	ENSG00000197405	7.6	5	4.3
16804	ENSG00000197406	0	0.6	0.1
16805	ENSG00000197408	0	0	14.4
16806	ENSG00000197409	0.3	0	0.2
16807	ENSG00000197410	0	1.1	0.3
16808	ENSG00000197414	0	0.1	0
16809	ENSG00000197415	0.2	5.4	28.5
16810	ENSG00000197416	0.1	0	0
16811	ENSG00000197417	2.5	4.5	11.5
16812	ENSG00000197428	0	0	0
16813	ENSG00000197429	8.3	6.7	11.3
16814	ENSG00000197430	0	54.2	0
16815	ENSG00000197437	0	0	0
16816	ENSG00000197442	8	21.1	9.7
16817	ENSG00000197444	4.8	13.7	140.4
16818	ENSG00000197445	0.1	0	0.1
16819	ENSG00000197446	0.1	0	0
16820	ENSG00000197448	214.2	41.9	193.2
16821	ENSG00000197451	44.7	28.3	45.1
16822	ENSG00000197454	0	0	0
16823	ENSG00000197457	4.5	88.5	6.7
16824	ENSG00000197459	0	0	0.4
16825	ENSG00000197461	12.2	15.2	11
16826	ENSG00000197465	0.6	0.5	0.3
16827	ENSG00000197467	2.8	0.8	0.8
16828	ENSG00000197471	2.4	0.9	1.1
16829	ENSG00000197472	0	0.3	0.2
16830	ENSG00000197479	0.4	0.7	0.9
16831	ENSG00000197483	0.4	0.5	1.3
16832	ENSG00000197487	0	0	0
16833	ENSG00000197496	3.2	2.1	3
16834	ENSG00000197497	1.4	1.8	1.7
16835	ENSG00000197498	11.4	7.6	11.2
16836	ENSG00000197502	0	0	0
16837	ENSG00000197506	0.1	0	0
16838	ENSG00000197520	0.1	0.4	0.1
16839	ENSG00000197530	8.9	9.6	13.4
16840	ENSG00000197532	0	0	0
16841	ENSG00000197535	4	40.5	5.3
16842	ENSG00000197536	6.7	4.3	5
16843	ENSG00000197540	0.4	0.1	0.5
16844	ENSG00000197548	12.9	17	10.5
16845	ENSG00000197555	4.9	32.1	26.4
16846	ENSG00000197557	3.4	3.6	5.3
16847	ENSG00000197561	0	0.1	0.1
16848	ENSG00000197562	6.1	13.8	8.6
16849	ENSG00000197563	11.7	8.4	8.5
16850	ENSG00000197565	5.2	0.4	3.8
16851	ENSG00000197566	1.4	2.2	1.9
16852	ENSG00000197568	4.1	9.7	12
16853	ENSG00000197576	0.5	0	7.4
16854	ENSG00000197579	5.5	9.5	11.5
16855	ENSG00000197580	33.5	2.7	2.3
16856	ENSG00000197584	8.1	3.5	3.4
16857	ENSG00000197586	48.8	56	29.6
16858	ENSG00000197587	0	0	0
16859	ENSG00000197591	0	0	0
16860	ENSG00000197594	1.7	0.3	4.8
16861	ENSG00000197595	0	0	0.1
16862	ENSG00000197599	0.6	1	0.8
16863	ENSG00000197601	16.5	25.9	13
16864	ENSG00000197603	2.3	7	4.7
16865	ENSG00000197604	0.1	0.2	0.2
16866	ENSG00000197608	2.4	3.5	3.1
16867	ENSG00000197614	36.6	0.3	1
16868	ENSG00000197616	783.7	0	0
16869	ENSG00000197619	5	4.8	5.7
16870	ENSG00000197620	16.2	10	15
16871	ENSG00000197622	28.9	39.7	28.2
16872	ENSG00000197629	8	4.2	7
16873	ENSG00000197632	0.1	0.3	0
16874	ENSG00000197635	2.4	0.9	73.8
16875	ENSG00000197641	0	0.1	0
16876	ENSG00000197646	2.2	0.5	0.9
16877	ENSG00000197647	3.5	3.2	7.4
16878	ENSG00000197651	0	0	0
16879	ENSG00000197653	0.1	0.6	0.7
16880	ENSG00000197658	0	0	2.5
16881	ENSG00000197665	0.1	0.1	0.2
16882	ENSG00000197674	0	0	0
16883	ENSG00000197681	1.4	1.7	1.8
16884	ENSG00000197683	0	0	0
16885	ENSG00000197694	48.9	106.1	39.3
16886	ENSG00000197696	1.5	21.7	2.8
16887	ENSG00000197697	0	0.3	0.1
16888	ENSG00000197701	3.9	3.3	2.8
16889	ENSG00000197702	40.5	17.3	28.4
16890	ENSG00000197705	0.1	0.6	4.3
16891	ENSG00000197706	0	0	0
16892	ENSG00000197712	20.1	4.7	12.4
16893	ENSG00000197713	6.7	14.6	18.6
16894	ENSG00000197714	0.8	1	1.1
16895	ENSG00000197721	0.4	0.1	1.3
16896	ENSG00000197723	0.2	0	0.9
16897	ENSG00000197724	12.8	11.4	8.8
16898	ENSG00000197728	8.4	16.2	30.8
16899	ENSG00000197734	0	0.1	0
16900	ENSG00000197745	0	0	0
16901	ENSG00000197746	538.5	475.4	468.5
16902	ENSG00000197747	93.7	57.4	150.9
16903	ENSG00000197748	0.1	1.2	2.3
16904	ENSG00000197753	0	1.5	0
16905	ENSG00000197756	1017.1	533.2	778.2
16906	ENSG00000197757	0.3	0	7.2
16907	ENSG00000197763	2.9	2.5	5.8
16908	ENSG00000197766	10.8	0.6	2
16909	ENSG00000197768	0.1	0	1
16910	ENSG00000197769	0.4	0.2	0.1
16911	ENSG00000197771	18.6	13.6	20.5
16912	ENSG00000197774	2.4	4.8	4.5
16913	ENSG00000197775	2.9	3.5	20.3
16914	ENSG00000197776	4	5.2	3.2
16915	ENSG00000197779	2.8	2.1	2.9
16916	ENSG00000197780	35.1	41.1	43.7
16917	ENSG00000197782	5.1	3.8	6.2
16918	ENSG00000197785	5.8	5.9	6.8
16919	ENSG00000197786	0	0	0
16920	ENSG00000197790	0	0	0
16921	ENSG00000197798	12	13.4	8.2
16922	ENSG00000197808	3.1	5	3.5
16923	ENSG00000197816	1.6	3.6	3
16924	ENSG00000197818	3.8	5.4	6
16925	ENSG00000197822	0.9	1.9	14.6
16926	ENSG00000197826	0	0.1	0.4
16927	ENSG00000197837	1.3	1.4	2.6
16928	ENSG00000197838	0	0	0
16929	ENSG00000197841	11.1	8.5	9
16930	ENSG00000197846	0.1	0.1	0.1
16931	ENSG00000197851	0	0	0
16932	ENSG00000197852	7.3	9.4	3.9
16933	ENSG00000197857	6.2	5.3	17.3
16934	ENSG00000197858	39	27.8	48.1
16935	ENSG00000197859	7.7	3.9	14.8
16936	ENSG00000197860	3.4	30.8	2.6
16937	ENSG00000197863	3	4.2	5.4
16938	ENSG00000197872	5	48.4	1.7
16939	ENSG00000197879	59.6	5.5	37.2
16940	ENSG00000197880	0	0.1	0
16941	ENSG00000197885	13.2	28.6	13.8
16942	ENSG00000197887	0	0	0
16943	ENSG00000197888	0	0.1	0.4
16944	ENSG00000197889	0	0.4	0.4
16945	ENSG00000197891	0	0.1	107.5
16946	ENSG00000197892	3.7	8.5	21.2
16947	ENSG00000197893	222.7	2.4	0.2
16948	ENSG00000197894	75.3	30.5	115.1
16949	ENSG00000197901	0	1.5	207.5
16950	ENSG00000197903	12.4	10.2	13.2
16951	ENSG00000197905	5.1	1.7	4.9
16952	ENSG00000197910	0.1	0	0
16953	ENSG00000197912	39	31.1	32.9
16954	ENSG00000197914	0.1	0.3	0.7
16955	ENSG00000197915	0.1	0.2	0.3
16956	ENSG00000197919	0	0	0
16957	ENSG00000197921	0.4	1.7	0
16958	ENSG00000197927	0.9	6.7	0.9
16959	ENSG00000197928	15.5	13.5	11.2
16960	ENSG00000197930	7.4	14.2	12.3
16961	ENSG00000197932	10.9	8.4	13.4
16962	ENSG00000197933	2	1.4	4.4
16963	ENSG00000197935	0.3	0.4	0.7
16964	ENSG00000197937	2.8	2.9	3.5
16965	ENSG00000197938	0	0	0
16966	ENSG00000197943	6	2.5	24.5
16967	ENSG00000197948	4.1	5.5	5
16968	ENSG00000197951	2.2	2.8	1.6
16969	ENSG00000197953	0	0	0
16970	ENSG00000197956	353.4	97.7	371.7
16971	ENSG00000197958	12	8.9	21.3
16972	ENSG00000197959	1.2	26.2	3.8
16973	ENSG00000197961	5.2	8.4	6.3
16974	ENSG00000197965	27.6	25.4	29
16975	ENSG00000197969	9.9	5.9	13.3
16976	ENSG00000197971	23.2	1153.3	20.5
16977	ENSG00000197976	9.6	10.3	14.2
16978	ENSG00000197977	2.6	13.7	0.2
16979	ENSG00000197978	1.3	1.5	1.4
16980	ENSG00000197980	1.3	0.3	1.9
16981	ENSG00000197982	23.4	28.9	23.4
16982	ENSG00000197991	2.8	9.1	0.9
16983	ENSG00000197992	0.2	1	0.4
16984	ENSG00000197993	0.3	1.1	0.4
16985	ENSG00000198000	8.8	10.3	11.8
16986	ENSG00000198001	5.5	4.6	9.9
16987	ENSG00000198003	0.5	1.5	1.3
16988	ENSG00000198010	0	3.2	2.1
16989	ENSG00000198015	33.4	17	41.8
16990	ENSG00000198018	1.3	1.2	3.2
16991	ENSG00000198019	1.4	6.8	1.2
16992	ENSG00000198021	0	0	0
16993	ENSG00000198026	4.1	5.6	4.5
16994	ENSG00000198028	0	0.1	0
16995	ENSG00000198033	0	0	0
16996	ENSG00000198034	260.3	138.6	266.2
16997	ENSG00000198035	1.9	1.9	2.9
16998	ENSG00000198039	1.9	6.2	1.5
16999	ENSG00000198040	9.5	17.2	9.9
17000	ENSG00000198042	5.4	6.1	5.7
17001	ENSG00000198046	2.3	8.4	2.9
17002	ENSG00000198049	0	0.1	0.1
17003	ENSG00000198053	17.1	103	20.5
17004	ENSG00000198054	0	0.1	0.2
17005	ENSG00000198055	8.1	10.2	6.3
17006	ENSG00000198056	2.6	4.9	3.1
17007	ENSG00000198060	19.9	20	26.4
17008	ENSG00000198062	0	0	0
17009	ENSG00000198064	7.8	7.3	6.8
17010	ENSG00000198074	0.2	0.3	6.1
17011	ENSG00000198075	9.6	16.9	13.6
17012	ENSG00000198077	0	0	0
17013	ENSG00000198081	6.1	7.4	9.3
17014	ENSG00000198082	0.1	0	0
17015	ENSG00000198083	0	0	0
17016	ENSG00000198087	6.4	3.8	33.3
17017	ENSG00000198088	1.2	0.3	5.7
17018	ENSG00000198089	4.1	8.2	8
17019	ENSG00000198090	0	0	0
17020	ENSG00000198092	0	0	0
17021	ENSG00000198093	5	7.8	5.6
17022	ENSG00000198099	0.1	0	0.3
17023	ENSG00000198104	0	0	0
17024	ENSG00000198105	6.9	11.5	6.3
17025	ENSG00000198108	1.2	2.5	0.4
17026	ENSG00000198113	3.4	0.6	2.9
17027	ENSG00000198121	12.9	46	6.8
17028	ENSG00000198125	3937.3	0.9	2.3
17029	ENSG00000198128	0	0	0
17030	ENSG00000198129	0	0	0
17031	ENSG00000198130	21.1	16.4	118.1
17032	ENSG00000198131	15.5	12.1	10.9
17033	ENSG00000198133	0.7	5.8	1.2
17034	ENSG00000198142	1.6	2.9	12
17035	ENSG00000198146	11.4	18.7	18.6
17036	ENSG00000198150	1.9	1.7	1.4
17037	ENSG00000198156	0.2	0.6	0.3
17038	ENSG00000198157	6.6	18	22.7
17039	ENSG00000198160	8.8	9.5	15.7
17040	ENSG00000198161	0	0	0
17041	ENSG00000198162	9.1	15.6	14
17042	ENSG00000198168	10.6	13.5	23.5
17043	ENSG00000198169	8.1	8.5	9.7
17044	ENSG00000198171	14.4	27.2	31.6
17045	ENSG00000198173	0	0	0
17046	ENSG00000198176	26.9	23.8	26.9
17047	ENSG00000198178	0.1	0	0.1
17048	ENSG00000198182	1.9	2.6	2.5
17049	ENSG00000198183	0	0	0
17050	ENSG00000198185	1.1	6.4	4.2
17051	ENSG00000198189	17.8	22.1	58.6
17052	ENSG00000198198	4.7	4.5	6.2
17053	ENSG00000198203	0.5	0.1	63.4
17054	ENSG00000198205	1.8	2.6	2.1
17055	ENSG00000198208	9.3	23.7	2.3
17056	ENSG00000198211	0	0	0.1
17057	ENSG00000198216	0	6.1	0.6
17058	ENSG00000198218	25	23.6	22.2
17059	ENSG00000198223	2	7.1	2.2
17060	ENSG00000198225	45.9	88.1	73.1
17061	ENSG00000198231	36.6	47.5	37.8
17062	ENSG00000198242	94.8	64.8	108
17063	ENSG00000198246	1.8	5	2.5
17064	ENSG00000198250	0	0	0
17065	ENSG00000198252	7	3.9	5.5
17066	ENSG00000198258	392.4	155.3	216.7
17067	ENSG00000198265	5.4	5.7	7.5
17068	ENSG00000198270	19.6	5.7	25.2
17069	ENSG00000198271	0	0	0
17070	ENSG00000198276	21.8	11.7	14.9
17071	ENSG00000198283	0	0	0
17072	ENSG00000198286	0.7	1.5	1.1
17073	ENSG00000198298	1	1.6	1.2
17074	ENSG00000198300	3	52.4	4.1
17075	ENSG00000198301	13	15.8	16.3
17076	ENSG00000198307	0.2	0	0.1
17077	ENSG00000198315	6.9	8.6	7.6
17078	ENSG00000198324	5.2	2.3	3.6
17079	ENSG00000198326	0	0	0
17080	ENSG00000198327	0	0	0
17081	ENSG00000198331	3	2.9	3.7
17082	ENSG00000198336	976.1	0.1	0.2
17083	ENSG00000198339	0.1	0.2	0.1
17084	ENSG00000198342	0.9	1.1	2.1
17085	ENSG00000198346	2	1.5	2.1
17086	ENSG00000198353	0.1	0.4	9.7
17087	ENSG00000198354	0.1	0.9	0.2
17088	ENSG00000198355	11.1	8	23
17089	ENSG00000198356	46.4	46	63.8
17090	ENSG00000198363	82.6	67.6	57.7
17091	ENSG00000198366	0.1	0.1	0
17092	ENSG00000198369	12	23.3	12.4
17093	ENSG00000198373	10.4	15.5	24.4
17094	ENSG00000198374	0	0.1	0
17095	ENSG00000198380	23.7	13.4	19.7
17096	ENSG00000198382	12.2	10.3	11.3
17097	ENSG00000198390	0	0	0
17098	ENSG00000198393	1.9	4.8	3.9
17099	ENSG00000198398	0	0	11.2
17100	ENSG00000198399	16.5	15.4	20.9
17101	ENSG00000198400	0.9	0.2	1.2
17102	ENSG00000198408	39.5	77.3	48.8
17103	ENSG00000198417	4.6	15.6	151.3
17104	ENSG00000198420	16.5	40.9	14.3
17105	ENSG00000198429	1.8	1.1	10.1
17106	ENSG00000198431	46.1	32.8	34.9
17107	ENSG00000198435	7.4	11.1	3.9
17108	ENSG00000198440	1.7	4.5	2.6
17109	ENSG00000198443	0	0	0
17110	ENSG00000198444	4.7	4.9	6.6
17111	ENSG00000198445	0	0	0
17112	ENSG00000198453	4.2	6.2	4.8
17113	ENSG00000198454	0	0	0
17114	ENSG00000198455	2.9	4.7	3.3
17115	ENSG00000198464	4.8	2.4	5.2
17116	ENSG00000198466	4.4	6.6	4.5
17117	ENSG00000198467	368.1	25.8	46.3
17118	ENSG00000198471	0	0	0
17119	ENSG00000198477	0.4	2.1	0.3
17120	ENSG00000198478	5.5	21.1	13.2
17121	ENSG00000198482	4.1	2.7	4.6
17122	ENSG00000198483	0.6	2.1	0.5
17123	ENSG00000198488	0	0	0
17124	ENSG00000198492	19.5	19.6	24.7
17125	ENSG00000198498	7.6	8.8	11.7
17126	ENSG00000198502	36.4	1	49.3
17127	ENSG00000198513	1.5	52.6	4
17128	ENSG00000198515	0.6	0.1	4.5
17129	ENSG00000198517	26.3	7.1	10.3
17130	ENSG00000198518	0.5	0.9	0.3
17131	ENSG00000198520	0.7	3.4	1.5
17132	ENSG00000198521	4.4	6.1	5.8
17133	ENSG00000198522	16.8	16.2	22.2
17134	ENSG00000198523	1226.9	1.8	15.2
17135	ENSG00000198535	0	0.3	0.3
17136	ENSG00000198538	3.2	2.4	4.6
17137	ENSG00000198542	15.5	1.8	2.6
17138	ENSG00000198546	22.1	7.8	26.4
17139	ENSG00000198551	4.7	7.4	9.2
17140	ENSG00000198553	0.5	0.5	0.6
17141	ENSG00000198554	1.3	1.9	1.5
17142	ENSG00000198556	3.3	5.9	7.5
17143	ENSG00000198558	0	0	0
17144	ENSG00000198561	30.9	34.3	65.7
17145	ENSG00000198563	146.1	99.1	115.1
17146	ENSG00000198569	0	0.1	15.3
17147	ENSG00000198570	0	0	0
17148	ENSG00000198573	0	0	0.1
17149	ENSG00000198574	0.1	0.8	0.3
17150	ENSG00000198576	0.2	5.9	1
17151	ENSG00000198580	0.5	1.5	0.3
17152	ENSG00000198585	18.9	13.7	22.7
17153	ENSG00000198586	9.5	21.9	19.1
17154	ENSG00000198589	12.4	5.5	26.9
17155	ENSG00000198590	0.1	0.1	0.3
17156	ENSG00000198597	1.1	11.1	0.2
17157	ENSG00000198598	0.7	15.8	0.5
17158	ENSG00000198601	0	0	0
17159	ENSG00000198604	3.7	3.7	4.2
17160	ENSG00000198610	0	0.1	0.4
17161	ENSG00000198612	49	46	30.2
17162	ENSG00000198624	72.7	3.3	7.8
17163	ENSG00000198625	4.6	6.3	6.7
17164	ENSG00000198626	82.8	5.8	0.1
17165	ENSG00000198633	0.2	0.5	0.2
17166	ENSG00000198642	7.8	16.7	15.4
17167	ENSG00000198643	0.1	0.2	1
17168	ENSG00000198646	7.6	10.1	8.9
17169	ENSG00000198648	16.1	29.6	7.7
17170	ENSG00000198650	0	0.1	0.1
17171	ENSG00000198657	0	0	0
17172	ENSG00000198663	36.2	28.3	24.7
17173	ENSG00000198668	252.6	597.7	264
17174	ENSG00000198670	0	0.2	0.7
17175	ENSG00000198673	0.5	17.5	1.2
17176	ENSG00000198677	22.4	26.3	26.1
17177	ENSG00000198680	3	3.6	6.2
17178	ENSG00000198681	0	0	0
17179	ENSG00000198682	6.9	4.1	19.4
17180	ENSG00000198685	0	0	0
17181	ENSG00000198689	8.1	42.5	7.3
17182	ENSG00000198690	10.5	16.1	14
17183	ENSG00000198691	0.2	0.4	6.9
17184	ENSG00000198692	24.4	10.3	8.1
17185	ENSG00000198695	7378.2	2216.8	3234.6
17186	ENSG00000198700	10.7	16.4	12.5
17187	ENSG00000198704	0	0	0
17188	ENSG00000198707	3.9	6.3	5.7
17189	ENSG00000198711	0.2	0.2	0.1
17190	ENSG00000198712	11450	3578.4	6310.7
17191	ENSG00000198715	17.3	10.6	46.7
17192	ENSG00000198718	7.6	11.6	8.3
17193	ENSG00000198719	3	7.8	3.4
17194	ENSG00000198720	2.3	12.1	0.8
17195	ENSG00000198721	106.5	29.1	160.5
17196	ENSG00000198722	9.8	10.7	20.8
17197	ENSG00000198723	0.1	0.8	0.1
17198	ENSG00000198727	8842.8	2434.1	5049.5
17199	ENSG00000198728	36.5	29.3	30.2
17200	ENSG00000198729	64.1	9.7	6.3
17201	ENSG00000198730	12.6	13.1	20.8
17202	ENSG00000198732	3.4	64.8	1.8
17203	ENSG00000198734	2.2	0.7	1.4
17204	ENSG00000198736	32.4	9.7	62.3
17205	ENSG00000198739	0	14.4	0.1
17206	ENSG00000198740	3.5	6.8	6.6
17207	ENSG00000198742	5.7	8.9	7.5
17208	ENSG00000198743	0.8	3.5	26
17209	ENSG00000198746	4.4	6.2	6.1
17210	ENSG00000198750	1.8	5.3	1.3
17211	ENSG00000198752	31.1	42.3	33.5
17212	ENSG00000198753	1.8	31.7	0.9
17213	ENSG00000198754	3	0.3	0.2
17214	ENSG00000198755	208.3	85	212.4
17215	ENSG00000198756	6.5	25.1	0.7
17216	ENSG00000198758	0	0.2	0.7
17217	ENSG00000198759	0.2	0.2	0.5
17218	ENSG00000198763	10772.8	2960.4	5852
17219	ENSG00000198765	0	0	0
17220	ENSG00000198768	1.2	0	2.9
17221	ENSG00000198771	21.5	5.9	6.2
17222	ENSG00000198774	4.3	0.2	3.3
17223	ENSG00000198780	2.1	20.5	5.5
17224	ENSG00000198783	6.3	10.3	11.6
17225	ENSG00000198785	0.2	7.5	0.2
17226	ENSG00000198786	6073.9	1720.2	2485.8
17227	ENSG00000198788	0	0.1	0.3
17228	ENSG00000198791	25.5	29.8	33
17229	ENSG00000198792	15.2	28	12.5
17230	ENSG00000198793	11.6	13.6	14.1
17231	ENSG00000198794	3.4	120.7	16.2
17232	ENSG00000198795	9.3	12.6	4.8
17233	ENSG00000198796	35.4	0.2	7.1
17234	ENSG00000198797	0.1	21.3	0
17235	ENSG00000198798	0	0	0
17236	ENSG00000198799	3.2	3.3	4.5
17237	ENSG00000198804	20737.2	5541.3	11225.9
17238	ENSG00000198805	8	11	133.7
17239	ENSG00000198807	0.1	0.1	0.2
17240	ENSG00000198812	27.2	0	0
17241	ENSG00000198814	3.2	3.5	47.9
17242	ENSG00000198815	17.2	16.3	12.2
17243	ENSG00000198816	46.1	32.1	30
17244	ENSG00000198818	23.7	38.5	41.1
17245	ENSG00000198821	1.1	0.5	1.1
17246	ENSG00000198822	0.1	53.6	0.2
17247	ENSG00000198824	6	10	8.3
17248	ENSG00000198825	4.8	64.5	9.2
17249	ENSG00000198826	0.8	1.4	0.7
17250	ENSG00000198829	0.6	0.6	36.6
17251	ENSG00000198830	86.9	69.1	106.9
17252	ENSG00000198832	20.1	18.6	29.3
17253	ENSG00000198833	11.1	16.9	18
17254	ENSG00000198835	0.6	5.3	0.4
17255	ENSG00000198836	47.5	39.6	34.5
17256	ENSG00000198837	15.1	20.8	10.9
17257	ENSG00000198838	0.6	3.8	0.8
17258	ENSG00000198839	14.7	11	19.6
17259	ENSG00000198840	8550.3	2294.7	4067
17260	ENSG00000198841	3.4	3.6	5
17261	ENSG00000198842	47.1	0.6	0.1
17262	ENSG00000198843	24.2	40.3	38.7
17263	ENSG00000198844	13.4	1.4	7.2
17264	ENSG00000198846	0.7	9.6	2.5
17265	ENSG00000198848	32.5	0.8	3.2
17266	ENSG00000198851	3	0.7	2.8
17267	ENSG00000198853	13	28.1	10.6
17268	ENSG00000198854	0	0	0
17269	ENSG00000198855	1.4	4.3	2.5
17270	ENSG00000198856	38.9	19.8	56.6
17271	ENSG00000198858	13.3	17.9	15.1
17272	ENSG00000198860	15	17.2	10.4
17273	ENSG00000198862	6	9.6	8.2
17274	ENSG00000198863	5.1	11.8	8.6
17275	ENSG00000198865	2.5	3.2	5.3
17276	ENSG00000198870	0.5	2.1	1.9
17277	ENSG00000198873	28.2	6.7	5.5
17278	ENSG00000198874	6.7	7.1	8.5
17279	ENSG00000198876	9.7	10.4	14.1
17280	ENSG00000198877	0	0	0
17281	ENSG00000198879	3	6.1	2
17282	ENSG00000198881	1.3	0.1	0.1
17283	ENSG00000198883	0	4.3	0.1
17284	ENSG00000198885	0.9	0.3	0.3
17285	ENSG00000198886	11831.7	3564.1	5751.5
17286	ENSG00000198887	8.1	6.8	9.3
17287	ENSG00000198888	8242	2474.9	4061.3
17288	ENSG00000198889	0	0	1.3
17289	ENSG00000198890	3	6.5	12.3
17290	ENSG00000198892	82.5	72	10.4
17291	ENSG00000198894	29.5	30.4	11.5
17292	ENSG00000198898	119.9	72.7	100.6
17293	ENSG00000198899	13494.2	3514	7254.4
17294	ENSG00000198900	11.7	23.4	29.9
17295	ENSG00000198901	3	6.8	2.1
17296	ENSG00000198908	2.7	11.9	4.1
17297	ENSG00000198909	33.8	8.7	16.4
17298	ENSG00000198910	3.6	34.4	15.7
17299	ENSG00000198911	43.2	68.2	30.2
17300	ENSG00000198912	7.6	7.2	12.7
17301	ENSG00000198914	0	18.9	25.9
17302	ENSG00000198915	1	12.4	1.2
17303	ENSG00000198917	11.2	13	19.2
17304	ENSG00000198918	61.6	39.3	113.3
17305	ENSG00000198919	9.5	24.1	10.7
17306	ENSG00000198920	3.8	7.2	6.1
17307	ENSG00000198924	3.6	5	5.3
17308	ENSG00000198925	34.1	31.4	20.6
17309	ENSG00000198929	1.1	13.6	3.1
17310	ENSG00000198930	0	0.5	0
17311	ENSG00000198931	24.7	17.5	55.8
17312	ENSG00000198932	12.1	37	7
17313	ENSG00000198933	8.9	15.1	7.6
17314	ENSG00000198934	1.7	16.5	2.2
17315	ENSG00000198937	21.4	15.6	9.8
17316	ENSG00000198938	12708.8	3824.5	7581.5
17317	ENSG00000198939	1	2.6	2.4
17318	ENSG00000198944	0	11.9	5.3
17319	ENSG00000198945	1.6	3.3	5.2
17320	ENSG00000198946	0	0	0
17321	ENSG00000198947	49	14.6	5.9
17322	ENSG00000198948	1.5	20.3	26
17323	ENSG00000198951	12.3	6.7	15.8
17324	ENSG00000198952	40	27.6	27.7
17325	ENSG00000198954	28.3	30.8	15.3
17326	ENSG00000198959	197.6	10.1	27.5
17327	ENSG00000198960	22	12.8	15.4
17328	ENSG00000198961	51.7	145	50
17329	ENSG00000198963	1.6	7.6	0.5
17330	ENSG00000198964	11.6	13	20.6
17331	ENSG00000198965	0	0	0
17332	ENSG00000198967	0	0	0
17333	ENSG00000203286	0	0	0
17334	ENSG00000203301	0.3	0.1	0.3
17335	ENSG00000203326	2	1.9	3.9
17336	ENSG00000203392	0.2	0.3	0.3
17337	ENSG00000203443	0	0	0
17338	ENSG00000203485	11.2	21.1	14.5
17339	ENSG00000203546	1.2	2.1	1.1
17340	ENSG00000203618	0	0	0
17341	ENSG00000203630	0	0	0
17342	ENSG00000203661	0	0	0.1
17343	ENSG00000203663	0	0.2	0
17344	ENSG00000203666	35.9	16.7	15.5
17345	ENSG00000203667	46	33.1	56.1
17346	ENSG00000203668	2.4	6.7	2.7
17347	ENSG00000203684	0.4	1.1	0.2
17348	ENSG00000203685	1	14	3.7
17349	ENSG00000203690	0	0	0
17350	ENSG00000203691	0.1	0.5	0.5
17351	ENSG00000203697	0.1	0.4	5.4
17352	ENSG00000203705	15.9	14	15.3
17353	ENSG00000203709	0.6	0.5	0.8
17354	ENSG00000203710	0.5	0.4	2.9
17355	ENSG00000203711	0	0	0.8
17356	ENSG00000203722	0.2	0.2	0.7
17357	ENSG00000203724	2.2	1.9	2.5
17358	ENSG00000203727	1	1.9	7.4
17359	ENSG00000203730	0	0	0.1
17360	ENSG00000203733	0	0	0
17361	ENSG00000203734	1.3	0.1	0.1
17362	ENSG00000203737	0	1.3	0
17363	ENSG00000203740	1.4	0	0
17364	ENSG00000203747	8.1	24.1	6.8
17365	ENSG00000203756	0.1	0.6	0.1
17366	ENSG00000203757	0	0	0
17367	ENSG00000203760	0.7	1.7	0.9
17368	ENSG00000203772	0.6	12.6	1.3
17369	ENSG00000203778	30.2	28.8	20
17370	ENSG00000203780	0.9	1.8	5
17371	ENSG00000203782	0	0.1	0
17372	ENSG00000203783	0	0	0
17373	ENSG00000203784	0	0	0
17374	ENSG00000203785	0.7	0	0
17375	ENSG00000203786	0	0	0
17376	ENSG00000203791	11.7	12.2	14.6
17377	ENSG00000203795	0	0	0
17378	ENSG00000203797	14.6	2.3	9.9
17379	ENSG00000203804	0.1	0.1	0.2
17380	ENSG00000203805	0.2	10.5	9.4
17381	ENSG00000203811	0.2	0.5	0.1
17382	ENSG00000203812	5.1	2.3	7.2
17383	ENSG00000203813	0.5	0.1	0.3
17384	ENSG00000203814	0.7	2	1.7
17385	ENSG00000203815	0.8	0.7	0.8
17386	ENSG00000203817	0.1	0.6	0.2
17387	ENSG00000203827	3	3.2	4.1
17388	ENSG00000203832	2.1	2.6	3
17389	ENSG00000203836	2.6	2.8	3.5
17390	ENSG00000203837	0	0	0
17391	ENSG00000203852	0.2	0.5	0.1
17392	ENSG00000203857	0	0	0
17393	ENSG00000203859	0	0	0.8
17394	ENSG00000203863	0	0	0
17395	ENSG00000203864	0	0	0
17396	ENSG00000203867	31.9	0.4	0.9
17397	ENSG00000203870	0	0	0
17398	ENSG00000203871	0.5	0.2	0.4
17399	ENSG00000203872	0.2	0.1	0.3
17400	ENSG00000203876	0.3	1.6	0.4
17401	ENSG00000203877	0.2	8.9	0.1
